regime,future_idx,method,family,method_type,true_val,curr_val,estimate,error,valid,catastrophic,beats_current,improve_ratio
two_exp,1000,neville_4,neville,trajectory,0.01000001,0.10894969,-0.0109529,0.02095291,1,0,1,4.722479
two_exp,1000,anderson_1,anderson,limit,0.01000001,0.10894969,0.09941872,0.08941871,1,0,1,1.106588
two_exp,1000,anderson_2,anderson,limit,0.01000001,0.10894969,0.09130076,0.08130075,1,0,1,1.217082
two_exp,1000,anderson_3,anderson,limit,0.01000001,0.10894969,0.08430754,0.07430754,1,0,1,1.331624
two_exp,1000,median_ensemble,ensemble,trajectory,0.01000001,0.10894969,0.01,1e-08,1,0,1,13037115.078003
two_exp,1000,stability_weighted,ensemble,trajectory,0.01000001,0.10894969,0.01002027,2.027e-05,1,0,1,4882.776639
two_exp,1000,best_shanks_wynn,ensemble,limit,0.01000001,0.10894969,0.01002144,2.143e-05,1,0,1,4616.977991
two_exp,5000,current_value,baseline,limit,0.01,0.10894969,0.10894969,0.09894969,1,0,0,1.0
two_exp,5000,linear,baseline,trajectory,0.01,0.10894969,,,0,1,0,
two_exp,5000,log_linear,baseline,trajectory,0.01,0.10894969,0.01179995,0.00179995,1,0,1,54.973553
two_exp,5000,geom_avg_diff,baseline,limit,0.01,0.10894969,0.01003739,3.739e-05,1,0,1,2646.349746
two_exp,5000,richardson_1,richardson,trajectory,0.01,0.10894969,0.00478037,0.00521963,1,0,1,18.957216
two_exp,5000,richardson_2,richardson,trajectory,0.01,0.10894969,0.00325505,0.00674495,1,0,1,14.670189
two_exp,5000,richardson_3,richardson,trajectory,0.01,0.10894969,0.00325498,0.00674502,1,0,1,14.670041
two_exp,5000,richardson_a05,richardson,trajectory,0.01,0.10894969,-0.12605337,0.13605337,1,0,0,0.727286
two_exp,5000,richardson_a10,richardson,trajectory,0.01,0.10894969,0.01874547,0.00874547,1,0,1,11.314396
two_exp,5000,richardson_a20,richardson,trajectory,0.01,0.10894969,0.10663758,0.09663758,1,0,1,1.023926
two_exp,5000,single_exp_fit,parametric,trajectory,0.01,0.10894969,0.01528046,0.00528046,1,0,1,18.738849
two_exp,5000,double_exp_fit,parametric,trajectory,0.01,0.10894969,0.01,0.0,1,0,1,33811487.298814
two_exp,5000,rational_fit,parametric,trajectory,0.01,0.10894969,0.00231656,0.00768344,1,0,1,12.878305
two_exp,5000,log_fit,parametric,trajectory,0.01,0.10894969,0.09105202,0.08105202,1,0,1,1.220817
two_exp,5000,shanks_1,shanks,limit,0.01,0.10894969,0.01002144,2.144e-05,1,0,1,4615.33845
two_exp,5000,shanks_2,shanks,limit,0.01,0.10894969,0.00999999,1e-08,1,0,1,16344874.539866
two_exp,5000,shanks_3,shanks,limit,0.01,0.10894969,0.01,0.0,1,0,1,1815614667.20852
two_exp,5000,shanks_4,shanks,limit,0.01,0.10894969,0.01,0.0,1,0,1,9752741270.94278
two_exp,5000,wynn_eps_1,wynn_eps,limit,0.01,0.10894969,0.01002144,2.144e-05,1,0,1,4615.338452
two_exp,5000,wynn_eps_2,wynn_eps,limit,0.01,0.10894969,0.01,0.0,1,0,1,23504407668.861427
two_exp,5000,wynn_eps_3,wynn_eps,limit,0.01,0.10894969,0.01,0.0,1,0,1,14427176940.649715
two_exp,5000,wynn_rho_1,wynn_rho,limit,0.01,0.10894969,-0.09070408,0.10070408,1,0,0,0.982579
two_exp,5000,wynn_rho_2,wynn_rho,limit,0.01,0.10894969,0.12085374,0.11085374,1,0,0,0.892615
two_exp,5000,wynn_rho_3,wynn_rho,limit,0.01,0.10894969,0.06635546,0.05635546,1,0,1,1.755814
two_exp,5000,pade_11,pade,trajectory,0.01,0.10894969,-0.14605954,0.15605954,1,0,0,0.634051
two_exp,5000,pade_12,pade,trajectory,0.01,0.10894969,-0.00455836,0.01455836,1,0,1,6.79676
two_exp,5000,pade_13,pade,trajectory,0.01,0.10894969,1.277e-05,0.00998723,1,0,1,9.907625
two_exp,5000,pade_21,pade,trajectory,0.01,0.10894969,3.78236122,3.77236122,1,1,0,0.02623
two_exp,5000,pade_22,pade,trajectory,0.01,0.10894969,-0.19776059,0.20776059,1,0,0,0.476268
two_exp,5000,pade_23,pade,trajectory,0.01,0.10894969,-0.00126972,0.01126972,1,0,1,8.780137
two_exp,5000,pade_31,pade,trajectory,0.01,0.10894969,198.58133335,198.57133335,1,1,0,0.000498
two_exp,5000,pade_32,pade,trajectory,0.01,0.10894969,5.89510306,5.88510306,1,1,0,0.016814
two_exp,5000,levin_t1,levin,limit,0.01,0.10894969,0.01002144,2.144e-05,1,0,1,4615.338452
two_exp,5000,levin_t2,levin,limit,0.01,0.10894969,0.0099374,6.26e-05,1,0,1,1580.57531
two_exp,5000,levin_u1,levin,limit,0.01,0.10894969,-0.15622191,0.16622191,1,0,0,0.595287
two_exp,5000,levin_u2,levin,limit,0.01,0.10894969,0.00983015,0.00016985,1,0,1,582.570111
two_exp,5000,levin_v1,levin,limit,0.01,0.10894969,0.00982661,0.00017339,1,0,1,570.681493
two_exp,5000,levin_v2,levin,limit,0.01,0.10894969,0.01049914,0.00049914,1,0,1,198.238714
two_exp,5000,weniger_d1,weniger,limit,0.01,0.10894969,-0.0,0.01,1,0,1,9.894969
two_exp,5000,weniger_d2,weniger,limit,0.01,0.10894969,0.0,0.01,1,0,1,9.894969
two_exp,5000,brezinski_theta1,brezinski,limit,0.01,0.10894969,0.00819152,0.00180848,1,0,1,54.714208
two_exp,5000,brezinski_theta2,brezinski,limit,0.01,0.10894969,0.02823034,0.01823034,1,0,1,5.427748
two_exp,5000,neville_2,neville,trajectory,0.01,0.10894969,-0.0787345,0.0887345,1,0,1,1.115121
two_exp,5000,neville_3,neville,trajectory,0.01,0.10894969,-0.05317968,0.06317968,1,0,1,1.566163
two_exp,5000,neville_4,neville,trajectory,0.01,0.10894969,-0.01059211,0.02059211,1,0,1,4.805223
two_exp,5000,anderson_1,anderson,limit,0.01,0.10894969,0.09941872,0.08941872,1,0,1,1.106588
two_exp,5000,anderson_2,anderson,limit,0.01,0.10894969,0.09130076,0.08130076,1,0,1,1.217082
two_exp,5000,anderson_3,anderson,limit,0.01,0.10894969,0.08430754,0.07430754,1,0,1,1.331624
two_exp,5000,median_ensemble,ensemble,trajectory,0.01,0.10894969,0.01,0.0,1,0,1,32667032.55115
two_exp,5000,stability_weighted,ensemble,trajectory,0.01,0.10894969,0.00909839,0.00090161,1,0,1,109.7481
two_exp,5000,best_shanks_wynn,ensemble,limit,0.01,0.10894969,0.01002144,2.144e-05,1,0,1,4615.33845
three_exp,150,current_value,baseline,limit,0.10038912,0.15715482,0.15715482,0.05676571,1,0,0,1.0
three_exp,150,linear,baseline,trajectory,0.10038912,0.15715482,0.02577639,0.07461272,1,0,0,0.760805
three_exp,150,log_linear,baseline,trajectory,0.10038912,0.15715482,0.1217762,0.02138709,1,0,1,2.654205
three_exp,150,geom_avg_diff,baseline,limit,0.10038912,0.15715482,0.10370699,0.00331788,1,0,1,17.109049
three_exp,150,richardson_1,richardson,trajectory,0.10038912,0.15715482,0.12186464,0.02147553,1,0,1,2.643274
three_exp,150,richardson_2,richardson,trajectory,0.10038912,0.15715482,0.12186465,0.02147553,1,0,1,2.643273
three_exp,150,richardson_3,richardson,trajectory,0.10038912,0.15715482,0.1183919,0.01800279,1,0,1,3.153162
three_exp,150,richardson_a05,richardson,trajectory,0.10038912,0.15715482,0.11971742,0.0193283,1,0,1,2.936922
three_exp,150,richardson_a10,richardson,trajectory,0.10038912,0.15715482,0.13761714,0.03722802,1,0,1,1.524811
three_exp,150,richardson_a20,richardson,trajectory,0.10038912,0.15715482,0.16157909,0.06118997,1,0,0,0.927696
three_exp,150,single_exp_fit,parametric,trajectory,0.10038912,0.15715482,0.12342797,0.02303885,1,0,1,2.463912
three_exp,150,double_exp_fit,parametric,trajectory,0.10038912,0.15715482,0.10069495,0.00030584,1,0,1,185.606555
three_exp,150,rational_fit,parametric,trajectory,0.10038912,0.15715482,0.11195162,0.0115625,1,0,1,4.909466
three_exp,150,log_fit,parametric,trajectory,0.10038912,0.15715482,0.16978608,0.06939696,1,0,0,0.817985
three_exp,150,shanks_1,shanks,limit,0.10038912,0.15715482,0.04474415,0.05564497,1,0,1,1.020141
three_exp,150,shanks_2,shanks,limit,0.10038912,0.15715482,-0.00707754,0.10746666,1,0,0,0.528217
three_exp,150,shanks_3,shanks,limit,0.10038912,0.15715482,0.00929555,0.09109357,1,0,0,0.623158
three_exp,150,shanks_4,shanks,limit,0.10038912,0.15715482,0.01012078,0.09026834,1,0,0,0.628855
three_exp,150,wynn_eps_1,wynn_eps,limit,0.10038912,0.15715482,0.04474415,0.05564497,1,0,1,1.020141
three_exp,150,wynn_eps_2,wynn_eps,limit,0.10038912,0.15715482,0.01000052,0.0903886,1,0,0,0.628018
three_exp,150,wynn_eps_3,wynn_eps,limit,0.10038912,0.15715482,0.01000004,0.09038908,1,0,0,0.628015
three_exp,150,wynn_rho_1,wynn_rho,limit,0.10038912,0.15715482,-0.06890924,0.16929835,1,0,0,0.3353
three_exp,150,wynn_rho_2,wynn_rho,limit,0.10038912,0.15715482,-0.11981922,0.22020834,1,0,0,0.257782
three_exp,150,wynn_rho_3,wynn_rho,limit,0.10038912,0.15715482,-0.04348305,0.14387217,1,0,0,0.394557
three_exp,150,pade_11,pade,trajectory,0.10038912,0.15715482,0.11097269,0.01058358,1,0,1,5.363565
three_exp,150,pade_12,pade,trajectory,0.10038912,0.15715482,0.10826469,0.00787557,1,0,1,7.207819
three_exp,150,pade_13,pade,trajectory,0.10038912,0.15715482,0.09910378,0.00128533,1,0,1,44.164161
three_exp,150,pade_21,pade,trajectory,0.10038912,0.15715482,0.09742685,0.00296226,1,0,1,19.162963
three_exp,150,pade_22,pade,trajectory,0.10038912,0.15715482,0.09583638,0.00455273,1,0,1,12.468489
three_exp,150,pade_23,pade,trajectory,0.10038912,0.15715482,0.10158341,0.00119429,1,0,1,47.530742
three_exp,150,pade_31,pade,trajectory,0.10038912,0.15715482,0.09602118,0.00436793,1,0,1,12.99601
three_exp,150,pade_32,pade,trajectory,0.10038912,0.15715482,0.09758412,0.002805,1,0,1,20.237354
three_exp,150,levin_t1,levin,limit,0.10038912,0.15715482,0.04474415,0.05564497,1,0,1,1.020141
three_exp,150,levin_t2,levin,limit,0.10038912,0.15715482,-0.03156989,0.131959,1,0,0,0.430177
three_exp,150,levin_u1,levin,limit,0.10038912,0.15715482,7.18441569,7.08402657,1,1,0,0.008013
three_exp,150,levin_u2,levin,limit,0.10038912,0.15715482,0.6623411,0.56195198,1,1,0,0.101015
three_exp,150,levin_v1,levin,limit,0.10038912,0.15715482,0.66924522,0.56885611,1,1,0,0.099789
three_exp,150,levin_v2,levin,limit,0.10038912,0.15715482,0.12726149,0.02687238,1,0,1,2.112418
three_exp,150,weniger_d1,weniger,limit,0.10038912,0.15715482,-0.0,0.10038912,1,0,0,0.565457
three_exp,150,weniger_d2,weniger,limit,0.10038912,0.15715482,0.0,0.10038912,1,0,0,0.565457
three_exp,150,brezinski_theta1,brezinski,limit,0.10038912,0.15715482,0.0434877,0.05690142,1,0,0,0.997615
three_exp,150,brezinski_theta2,brezinski,limit,0.10038912,0.15715482,-0.00936491,0.10975403,1,0,0,0.517208
three_exp,150,neville_2,neville,trajectory,0.10038912,0.15715482,0.10377824,0.00338912,1,0,1,16.749386
three_exp,150,neville_3,neville,trajectory,0.10038912,0.15715482,0.10101221,0.0006231,1,0,1,91.102399
three_exp,150,neville_4,neville,trajectory,0.10038912,0.15715482,0.10033676,5.236e-05,1,0,1,1084.136211
three_exp,150,anderson_1,anderson,limit,0.10038912,0.15715482,0.15507246,0.05468335,1,0,1,1.03808
three_exp,150,anderson_2,anderson,limit,0.10038912,0.15715482,0.15299551,0.0526064,1,0,1,1.079065
three_exp,150,anderson_3,anderson,limit,0.10038912,0.15715482,0.15092547,0.05053635,1,0,1,1.123265
three_exp,150,median_ensemble,ensemble,trajectory,0.10038912,0.15715482,0.04474415,0.05564497,1,0,1,1.020141
three_exp,150,stability_weighted,ensemble,trajectory,0.10038912,0.15715482,0.02084468,0.07954444,1,0,0,0.713635
three_exp,150,best_shanks_wynn,ensemble,limit,0.10038912,0.15715482,0.04474415,0.05564497,1,0,1,1.020141
three_exp,1000,current_value,baseline,limit,0.01010064,0.15715482,0.15715482,0.14705418,1,0,0,1.0
three_exp,1000,linear,baseline,trajectory,0.01010064,0.15715482,,,0,1,0,
three_exp,1000,log_linear,baseline,trajectory,0.01010064,0.15715482,0.04711939,0.03701875,1,0,1,3.972424
three_exp,1000,geom_avg_diff,baseline,limit,0.01010064,0.15715482,0.05038494,0.0402843,1,0,1,3.650409
three_exp,1000,richardson_1,richardson,trajectory,0.01010064,0.15715482,0.04339437,0.03329374,1,0,1,4.416872
three_exp,1000,richardson_2,richardson,trajectory,0.01010064,0.15715482,0.04339438,0.03329374,1,0,1,4.416872
three_exp,1000,richardson_3,richardson,trajectory,0.01010064,0.15715482,0.03636169,0.02626106,1,0,1,5.599706
three_exp,1000,richardson_a05,richardson,trajectory,0.01010064,0.15715482,0.03420698,0.02410634,1,0,1,6.100229
three_exp,1000,richardson_a10,richardson,trajectory,0.01010064,0.15715482,0.10305422,0.09295358,1,0,1,1.582017
three_exp,1000,richardson_a20,richardson,trajectory,0.01010064,0.15715482,0.15529952,0.14519888,1,0,1,1.012778
three_exp,1000,single_exp_fit,parametric,trajectory,0.01010064,0.15715482,0.10996689,0.09986625,1,0,1,1.472511
three_exp,1000,double_exp_fit,parametric,trajectory,0.01010064,0.15715482,0.01433496,0.00423432,1,0,1,34.729144
three_exp,1000,rational_fit,parametric,trajectory,0.01010064,0.15715482,0.03215508,0.02205444,1,0,1,6.667782
three_exp,1000,log_fit,parametric,trajectory,0.01010064,0.15715482,0.12354955,0.11344891,1,0,1,1.296215
three_exp,1000,shanks_1,shanks,limit,0.01010064,0.15715482,0.04474415,0.03464351,1,0,1,4.244783
three_exp,1000,shanks_2,shanks,limit,0.01010064,0.15715482,-0.00707754,0.01717818,1,0,1,8.560523
three_exp,1000,shanks_3,shanks,limit,0.01010064,0.15715482,0.00929555,0.00080509,1,0,1,182.654964
three_exp,1000,shanks_4,shanks,limit,0.01010064,0.15715482,0.01012078,2.014e-05,1,0,1,7301.712459
three_exp,1000,wynn_eps_1,wynn_eps,limit,0.01010064,0.15715482,0.04474415,0.03464351,1,0,1,4.244783
three_exp,1000,wynn_eps_2,wynn_eps,limit,0.01010064,0.15715482,0.01000052,0.00010012,1,0,1,1468.746695
three_exp,1000,wynn_eps_3,wynn_eps,limit,0.01010064,0.15715482,0.01000004,0.0001006,1,0,1,1461.788867
three_exp,1000,wynn_rho_1,wynn_rho,limit,0.01010064,0.15715482,-0.06890924,0.07900987,1,0,1,1.861213
three_exp,1000,wynn_rho_2,wynn_rho,limit,0.01010064,0.15715482,-0.11981922,0.12991986,1,0,1,1.131884
three_exp,1000,wynn_rho_3,wynn_rho,limit,0.01010064,0.15715482,-0.04348305,0.05358369,1,0,1,2.744383
three_exp,1000,pade_11,pade,trajectory,0.01010064,0.15715482,0.02870294,0.0186023,1,0,1,7.905161
three_exp,1000,pade_12,pade,trajectory,0.01010064,0.15715482,0.02002775,0.00992711,1,0,1,14.813398
three_exp,1000,pade_13,pade,trajectory,0.01010064,0.15715482,0.00245749,0.00764315,1,0,1,19.23999
three_exp,1000,pade_21,pade,trajectory,0.01010064,0.15715482,-0.43387441,0.44397505,1,0,0,0.331222
three_exp,1000,pade_22,pade,trajectory,0.01010064,0.15715482,,,0,1,0,
three_exp,1000,pade_23,pade,trajectory,0.01010064,0.15715482,0.01274371,0.00264307,1,0,1,55.637592
three_exp,1000,pade_31,pade,trajectory,0.01010064,0.15715482,,,0,1,0,
three_exp,1000,pade_32,pade,trajectory,0.01010064,0.15715482,-0.42783976,0.43794039,1,0,0,0.335786
three_exp,1000,levin_t1,levin,limit,0.01010064,0.15715482,0.04474415,0.03464351,1,0,1,4.244783
three_exp,1000,levin_t2,levin,limit,0.01010064,0.15715482,-0.03156989,0.04167052,1,0,1,3.528974
three_exp,1000,levin_u1,levin,limit,0.01010064,0.15715482,7.18441569,7.17431505,1,1,0,0.020497
three_exp,1000,levin_u2,levin,limit,0.01010064,0.15715482,0.6623411,0.65224046,1,0,0,0.22546
three_exp,1000,levin_v1,levin,limit,0.01010064,0.15715482,0.66924522,0.65914458,1,0,0,0.223099
three_exp,1000,levin_v2,levin,limit,0.01010064,0.15715482,0.12726149,0.11716086,1,0,1,1.255148
three_exp,1000,weniger_d1,weniger,limit,0.01010064,0.15715482,-0.0,0.01010064,1,0,1,14.558899
three_exp,1000,weniger_d2,weniger,limit,0.01010064,0.15715482,0.0,0.01010064,1,0,1,14.558899
three_exp,1000,brezinski_theta1,brezinski,limit,0.01010064,0.15715482,0.0434877,0.03338706,1,0,1,4.404526
three_exp,1000,brezinski_theta2,brezinski,limit,0.01010064,0.15715482,-0.00936491,0.01946555,1,0,1,7.554586
three_exp,1000,neville_2,neville,trajectory,0.01010064,0.15715482,0.00994704,0.0001536,1,0,1,957.402246
three_exp,1000,neville_3,neville,trajectory,0.01010064,0.15715482,-0.02115662,0.03125726,1,0,1,4.704641
three_exp,1000,neville_4,neville,trajectory,0.01010064,0.15715482,-0.0376677,0.04776834,1,0,1,3.078486
three_exp,1000,anderson_1,anderson,limit,0.01010064,0.15715482,0.15507246,0.14497182,1,0,1,1.014364
three_exp,1000,anderson_2,anderson,limit,0.01010064,0.15715482,0.15299551,0.14289488,1,0,1,1.029107
three_exp,1000,anderson_3,anderson,limit,0.01010064,0.15715482,0.15092547,0.14082483,1,0,1,1.044235
three_exp,1000,median_ensemble,ensemble,trajectory,0.01010064,0.15715482,0.01501413,0.00491349,1,0,1,29.928648
three_exp,1000,stability_weighted,ensemble,trajectory,0.01010064,0.15715482,0.02030726,0.01020662,1,0,1,14.407728
three_exp,1000,best_shanks_wynn,ensemble,limit,0.01010064,0.15715482,0.04474415,0.03464351,1,0,1,4.244783
three_exp,5000,current_value,baseline,limit,0.01,0.15715482,0.15715482,0.14715482,1,0,0,1.0
three_exp,5000,linear,baseline,trajectory,0.01,0.15715482,,,0,1,0,
three_exp,5000,log_linear,baseline,trajectory,0.01,0.15715482,0.02456969,0.01456969,1,0,1,10.100064
three_exp,5000,geom_avg_diff,baseline,limit,0.01,0.15715482,0.05038209,0.04038209,1,0,1,3.644062
three_exp,5000,richardson_1,richardson,trajectory,0.01,0.15715482,0.0180714,0.0080714,1,0,1,18.231626
three_exp,5000,richardson_2,richardson,trajectory,0.01,0.15715482,0.01807141,0.00807141,1,0,1,18.231616
three_exp,5000,richardson_3,richardson,trajectory,0.01,0.15715482,0.01286137,0.00286137,1,0,1,51.428168
three_exp,5000,richardson_a05,richardson,trajectory,0.01,0.15715482,0.0043275,0.0056725,1,0,1,25.941772
three_exp,5000,richardson_a10,richardson,trajectory,0.01,0.15715482,0.09817475,0.08817475,1,0,1,1.6689
three_exp,5000,richardson_a20,richardson,trajectory,0.01,0.15715482,0.15516076,0.14516076,1,0,1,1.013737
three_exp,5000,single_exp_fit,parametric,trajectory,0.01,0.15715482,0.10996689,0.09996689,1,0,1,1.472036
three_exp,5000,double_exp_fit,parametric,trajectory,0.01,0.15715482,0.01425805,0.00425805,1,0,1,34.559181
three_exp,5000,rational_fit,parametric,trajectory,0.01,0.15715482,0.01821034,0.00821034,1,0,1,17.923117
three_exp,5000,log_fit,parametric,trajectory,0.01,0.15715482,0.10023618,0.09023618,1,0,1,1.630774
three_exp,5000,shanks_1,shanks,limit,0.01,0.15715482,0.04474415,0.03474415,1,0,1,4.235384
three_exp,5000,shanks_2,shanks,limit,0.01,0.15715482,-0.00707754,0.01707754,1,0,1,8.616863
three_exp,5000,shanks_3,shanks,limit,0.01,0.15715482,0.00929555,0.00070445,1,0,1,208.892042
three_exp,5000,shanks_4,shanks,limit,0.01,0.15715482,0.01012078,0.00012078,1,0,1,1218.386182
three_exp,5000,wynn_eps_1,wynn_eps,limit,0.01,0.15715482,0.04474415,0.03474415,1,0,1,4.235384
three_exp,5000,wynn_eps_2,wynn_eps,limit,0.01,0.15715482,0.01000052,5.2e-07,1,0,1,284871.303466
three_exp,5000,wynn_eps_3,wynn_eps,limit,0.01,0.15715482,0.01000004,4e-08,1,0,1,3678518.437122
three_exp,5000,wynn_rho_1,wynn_rho,limit,0.01,0.15715482,-0.06890924,0.07890924,1,0,1,1.864862
three_exp,5000,wynn_rho_2,wynn_rho,limit,0.01,0.15715482,-0.11981922,0.12981922,1,0,1,1.133536
three_exp,5000,wynn_rho_3,wynn_rho,limit,0.01,0.15715482,-0.04348305,0.05348305,1,0,1,2.751429
three_exp,5000,pade_11,pade,trajectory,0.01,0.15715482,0.01417891,0.00417891,1,0,1,35.213726
three_exp,5000,pade_12,pade,trajectory,0.01,0.15715482,0.00414207,0.00585793,1,0,1,25.120633
three_exp,5000,pade_13,pade,trajectory,0.01,0.15715482,8.081e-05,0.00991919,1,0,1,14.835372
three_exp,5000,pade_21,pade,trajectory,0.01,0.15715482,,,0,1,0,
three_exp,5000,pade_22,pade,trajectory,0.01,0.15715482,0.69714417,0.68714417,1,0,0,0.214154
three_exp,5000,pade_23,pade,trajectory,0.01,0.15715482,0.00246477,0.00753523,1,0,1,19.528916
three_exp,5000,pade_31,pade,trajectory,0.01,0.15715482,,,0,1,0,
three_exp,5000,pade_32,pade,trajectory,0.01,0.15715482,,,0,1,0,
three_exp,5000,levin_t1,levin,limit,0.01,0.15715482,0.04474415,0.03474415,1,0,1,4.235384
three_exp,5000,levin_t2,levin,limit,0.01,0.15715482,-0.03156989,0.04156989,1,0,1,3.539938
three_exp,5000,levin_u1,levin,limit,0.01,0.15715482,7.18441569,7.17441569,1,1,0,0.020511
three_exp,5000,levin_u2,levin,limit,0.01,0.15715482,0.6623411,0.6523411,1,0,0,0.22558
three_exp,5000,levin_v1,levin,limit,0.01,0.15715482,0.66924522,0.65924522,1,0,0,0.223217
three_exp,5000,levin_v2,levin,limit,0.01,0.15715482,0.12726149,0.11726149,1,0,1,1.254929
three_exp,5000,weniger_d1,weniger,limit,0.01,0.15715482,-0.0,0.01,1,0,1,14.715482
three_exp,5000,weniger_d2,weniger,limit,0.01,0.15715482,0.0,0.01,1,0,1,14.715482
three_exp,5000,brezinski_theta1,brezinski,limit,0.01,0.15715482,0.0434877,0.0334877,1,0,1,4.394295
three_exp,5000,brezinski_theta2,brezinski,limit,0.01,0.15715482,-0.00936491,0.01936491,1,0,1,7.599044
three_exp,5000,neville_2,neville,trajectory,0.01,0.15715482,-0.00562706,0.01562706,1,0,1,9.416668
three_exp,5000,neville_3,neville,trajectory,0.01,0.15715482,-0.04460839,0.05460839,1,0,1,2.694729
three_exp,5000,neville_4,neville,trajectory,0.01,0.15715482,-0.06687872,0.07687872,1,0,1,1.914116
three_exp,5000,anderson_1,anderson,limit,0.01,0.15715482,0.15507246,0.14507246,1,0,1,1.014354
three_exp,5000,anderson_2,anderson,limit,0.01,0.15715482,0.15299551,0.14299551,1,0,1,1.029087
three_exp,5000,anderson_3,anderson,limit,0.01,0.15715482,0.15092547,0.14092547,1,0,1,1.044203
three_exp,5000,median_ensemble,ensemble,trajectory,0.01,0.15715482,0.00964803,0.00035197,1,0,1,418.090664
three_exp,5000,stability_weighted,ensemble,trajectory,0.01,0.15715482,0.01908217,0.00908217,1,0,1,16.2026
three_exp,5000,best_shanks_wynn,ensemble,limit,0.01,0.15715482,0.04474415,0.03474415,1,0,1,4.235384
four_exp,150,current_value,baseline,limit,0.12446592,0.17063362,0.17063362,0.0461677,1,0,0,1.0
four_exp,150,linear,baseline,trajectory,0.12446592,0.17063362,0.04923608,0.07522984,1,0,0,0.613689
four_exp,150,log_linear,baseline,trajectory,0.12446592,0.17063362,0.13551674,0.01105082,1,0,1,4.177763
four_exp,150,geom_avg_diff,baseline,limit,0.12446592,0.17063362,0.12754468,0.00307876,1,0,1,14.995552
four_exp,150,richardson_1,richardson,trajectory,0.12446592,0.17063362,0.13558652,0.01112059,1,0,1,4.15155
four_exp,150,richardson_2,richardson,trajectory,0.12446592,0.17063362,0.13109798,0.00663205,1,0,1,6.961297
four_exp,150,richardson_3,richardson,trajectory,0.12446592,0.17063362,0.13109796,0.00663203,1,0,1,6.961319
four_exp,150,richardson_a05,richardson,trajectory,0.12446592,0.17063362,0.13599144,0.01152552,1,0,1,4.005695
four_exp,150,richardson_a10,richardson,trajectory,0.12446592,0.17063362,0.15251553,0.02804961,1,0,1,1.64593
