method,regime,obs_idx,noise,target_g,n_f,achieved_g,capped,L_true,L_hat,is_trivial,is_oracle,valid_rate,cat_rate,beats_rate,med_error,med_skill,stability,n_seeds
log_linear,noisy_plateau,130,0.01,0.1,177.0,0.09536916221554967,0,0.0559709311682319,0.0,0,0,1.0,0.25,0.6,0.0010885324453128002,6.5717596642905605,0.74,20
weniger_d2,noisy_plateau,130,0.01,0.1,177.0,0.09536916221554967,0,0.0559709311682319,0.0,0,0,1.0,0.9,0.0,0.05597379880295743,472.26155640391323,-0.8,20
anderson_1,noisy_plateau,130,0.01,0.1,177.0,0.09536916221554967,0,0.0559709311682319,0.0,0,0,1.0,0.2,0.45,0.001367633197716829,5.525808173380692,0.78,20
constant_assumed,noisy_plateau,130,0.01,0.1,177.0,0.09536916221554967,0,0.0559709311682319,0.0,1,0,1.0,0.9,0.0,0.05597379880295743,472.26155640391323,-0.8,20
constant_oracle,noisy_plateau,130,0.01,0.1,177.0,0.09536916221554967,0,0.0559709311682319,0.0,1,1,1.0,0.0,1.0,2.8676347255257584e-06,0.02070618028905573,1.4,20
current_value,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.0,0.0,0.001947031356469879,10.084737061698636,1.0,20
richardson_1,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.2,0.6,0.000947266264142349,6.93653565632175,0.84,20
richardson_a10,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.15,0.6,0.001030531433869138,5.718480082188552,0.94,20
single_exp_fit,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.2,0.65,0.0003465613361069153,1.1516047047003592,0.86,20
rational_fit,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.25,0.65,0.00041792871337195756,1.246523422736566,0.76,20
pade_22,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.05,0.9,0.00047649191483804115,2.910482889595428,1.26,20
log_linear,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.25,0.55,0.0012958873799812348,8.257925218959151,0.72,20
weniger_d2,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.9,0.0,0.05597151013369787,460.8041137830734,-0.8,20
anderson_1,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,0,0,1.0,0.25,0.45,0.0013676331977168395,5.496911723145029,0.68,20
constant_assumed,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,1,0,1.0,0.9,0.0,0.05597151013369787,460.8041137830734,-0.8,20
constant_oracle,noisy_plateau,130,0.01,0.02,209.0,0.019254701775386903,0,0.0559709311682319,0.0,1,1,1.0,0.0,1.0,5.789654659608609e-07,0.004221114092894855,1.4,20
current_value,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.0,0.013664788693370525,1.7957796998267141,1.0,20
richardson_1,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.1,0.55,0.012161930885446006,2.045574718419179,1.02,20
richardson_a10,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.1,0.6,0.012002895948504,1.9519352738706601,1.04,20
single_exp_fit,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.1,0.5,0.013034357478428578,2.070830800769371,1.0,20
rational_fit,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.1,0.7,0.012006158974771756,1.7824955637870308,1.08,20
pade_22,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.1,0.4,0.01642853979339942,2.475167355761883,0.96,20
log_linear,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.05,0.6,0.010846950908845077,1.6354731127016269,1.14,20
weniger_d2,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.7,0.1,0.09896548686156331,24.27373967611162,-0.36,20
anderson_1,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,0,0,1.0,0.1,0.6,0.015690123290809127,1.7466743938758864,1.04,20
constant_assumed,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,1,0,1.0,0.7,0.1,0.09896548686156331,24.27373967611162,-0.36,20
constant_oracle,slow_osc_power,130,0.01,0.5,228.0,0.49574900903309854,0,0.0827862027832615,0.0,1,1,1.0,0.1,0.35,0.01617928407830181,2.588628826645092,0.94,20
current_value,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.0,0.026581061504251165,5.443720400520235,1.0,20
richardson_1,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.55,0.024315385111706268,7.591729099106522,1.22,20
richardson_a10,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.6,0.023852949885384223,5.667840995891668,1.24,20
single_exp_fit,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.5,0.025950588671569116,5.050183258887152,1.2,20
rational_fit,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.7,0.02385690251837487,4.946184861658382,1.28,20
pade_22,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.4,0.02948409161288331,5.824161746483222,1.16,20
log_linear,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.7,0.0175762655142539,5.4171199634878135,1.28,20
weniger_d2,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.45,0.3,0.08604921405068268,31.126845544994794,0.22,20
anderson_1,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.6,0.027518871800298727,6.142625274934095,1.24,20
constant_assumed,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,1,0,1.0,0.45,0.3,0.08604921405068268,31.126845544994794,0.22,20
constant_oracle,slow_osc_power,130,0.01,0.1,2778.0,0.09998184063393199,0,0.0827862027832615,0.0,1,1,1.0,0.0,1.0,0.0032630112674211786,0.6313139272783286,1.4,20
current_value,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.0,0.029191402157323076,3.893571553657966,1.0,20
richardson_1,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.55,0.026911249215614393,5.422747839414705,1.22,20
richardson_a10,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.6,0.026407020317865664,4.0577200137236,1.24,20
single_exp_fit,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.5,0.028560929324641028,4.384997508075649,1.2,20
rational_fit,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.7,0.026411041398001864,3.8546206616815586,1.28,20
pade_22,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.35,0.032100260750700035,4.961005177052268,1.14,20
log_linear,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.65,0.01816825947208753,4.122920019860936,1.26,20
weniger_d2,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.45,0.3,0.08343887339761077,20.7990834040929,0.22,20
anderson_1,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,0,0,1.0,0.0,0.6,0.030129212453370642,4.533337917739059,1.24,20
constant_assumed,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,1,0,1.0,0.45,0.3,0.08343887339761077,20.7990834040929,0.22,20
constant_oracle,slow_osc_power,130,0.01,0.02,29788.0,0.01999846277021649,0,0.0827862027832615,0.0,1,1,1.0,0.0,1.0,0.0006526706143492695,0.09667417666237724,1.4,20
current_value,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,0.0,0.09042949941748155,2.7840275179690916,1.0,20
richardson_1,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.018915997153242423,0.6233209793266925,1.4,20
richardson_a10,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.056630111071219166,1.766695588725728,1.4,20
single_exp_fit,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,0.45,0.09314719042446792,3.350478353562254,1.18,20
rational_fit,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,0.8,0.054017569983490756,1.984205240621055,1.32,20
pade_22,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.06497940651118371,2.063905362629243,1.4,20
log_linear,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.015955622828304802,0.503682953290675,1.4,20
weniger_d2,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.1,0.0,0.14794353119174058,5.040338069299463,0.8,20
anderson_1,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,0,0,1.0,0.0,0.55,0.08335494755992229,2.7125483120987726,1.22,20
constant_assumed,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,1,0,1.0,0.1,0.0,0.14794353119174058,5.040338069299463,0.8,20
constant_oracle,log_oscillatory,130,0.01,0.5,1078.0,0.499876920190617,0,0.05622670931379487,0.0,1,1,1.0,0.0,0.35,0.09171682187794572,2.8151809302133595,1.14,20
current_value,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.0,0.12079581083328783,1.9241104618369032,1.0,20
richardson_1,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.019666109816359124,0.31853469397204137,1.4,20
richardson_a10,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.08501880895670876,1.3846432689880932,1.4,20
single_exp_fit,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.5,0.11166838842933945,1.823206537222232,1.2,20
rational_fit,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.55,0.1144573367685907,1.8271762957999456,1.22,20
pade_22,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.09529350547832942,1.5402374627401132,1.4,20
log_linear,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.023846275919710426,0.40292770209951,1.4,20
weniger_d2,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.45,0.11757721977593429,1.8839678979115386,1.18,20
anderson_1,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.55,0.1137212589757286,1.8527695764319678,1.22,20
constant_assumed,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,1,0,1.0,0.0,0.45,0.11757721977593429,1.8839678979115386,1.18,20
constant_oracle,log_oscillatory,130,0.01,0.1,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,1,1,1.0,0.0,1.0,0.06135051046213941,0.9746579022211663,1.4,20
current_value,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.0,0.12079581083328783,1.9241104618369032,1.0,20
richardson_1,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.019666109816359124,0.31853469397204137,1.4,20
richardson_a10,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.08501880895670876,1.3846432689880932,1.4,20
single_exp_fit,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.5,0.11166838842933945,1.823206537222232,1.2,20
rational_fit,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.55,0.1144573367685907,1.8271762957999456,1.22,20
pade_22,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.09529350547832942,1.5402374627401132,1.4,20
log_linear,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,1.0,0.023846275919710426,0.40292770209951,1.4,20
weniger_d2,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.45,0.11757721977593429,1.8839678979115386,1.18,20
anderson_1,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,0,0,1.0,0.0,0.55,0.1137212589757286,1.8527695764319678,1.22,20
constant_assumed,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,1,0,1.0,0.0,0.45,0.11757721977593429,1.8839678979115386,1.18,20
constant_oracle,log_oscillatory,130,0.01,0.02,50000.0,0.3343738214430089,1,0.05622670931379487,0.0,1,1,1.0,0.0,1.0,0.06135051046213941,0.9746579022211663,1.4,20
current_value,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.0,0.008810069583337446,8.05372371246345,1.0,20
richardson_1,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,1.0,0.05,0.7,0.002463420530899473,2.069565126526951,1.18,20
richardson_a10,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,1.0,0.05,0.7,0.0024296015173838805,2.096871145253398,1.18,20
single_exp_fit,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.8,0.0014943274784879126,1.0000010016921923,1.32,20
rational_fit,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.85,0.0015811806522531375,1.02756365219444,1.34,20
pade_22,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.85,0.002108206535997973,2.7726560719819284,1.34,20
log_linear,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,0.5,0.55,0.35,0.0027657746526261323,5.0157005020280465,-0.46,20
weniger_d2,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,0.8,0.75,0.0,0.07773181044263133,88.96744927457533,-0.7,20
anderson_1,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,0,0,1.0,0.1,0.45,0.00615279558425345,9.420307517629167,0.98,20
constant_assumed,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,1,0,1.0,0.55,0.15,0.03633732159377842,54.77112032281218,-0.04,20
constant_oracle,heavy_noise_plat,130,0.01,0.5,137.0,0.496585303791409,0,0.036337265471460156,0.0,1,1,1.0,0.0,1.0,5.6122318261436765e-08,5.633920169839235e-05,1.4,20
current_value,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.0,0.00881002371364206,8.053449294222634,1.0,20
richardson_1,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,1.0,0.05,0.65,0.002848092053584215,2.3787127152525853,1.16,20
richardson_a10,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,1.0,0.05,0.7,0.002732381887401738,2.39508500469426,1.18,20
single_exp_fit,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.8,0.0015149562820723876,1.0000010015847387,1.32,20
rational_fit,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.85,0.0015812264026548659,1.0000011602419292,1.34,20
pade_22,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.85,0.0017711163754712167,2.5944980794464634,1.34,20
log_linear,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,0.5,0.55,0.35,0.003815075826810163,6.574255693570425,-0.46,20
weniger_d2,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,0.8,0.75,0.0,0.07773176457293594,88.97084275020896,-0.7,20
anderson_1,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,0,0,1.0,0.1,0.45,0.00615279558425345,9.420019709648557,0.98,20
constant_assumed,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,1,0,1.0,0.55,0.15,0.03633727572408303,54.76959511499959,-0.04,20
constant_oracle,heavy_noise_plat,130,0.01,0.1,154.0,0.09071795328941247,0,0.036337265471460156,0.0,1,1,1.0,0.0,1.0,1.0252622877418571e-08,1.0292202957386217e-05,1.4,20
current_value,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.0,0.008810015530988044,8.053400353555888,1.0,20
richardson_1,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.05,0.7,0.0030995986713576295,2.622116746366286,1.18,20
richardson_a10,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.05,0.7,0.002962033988121152,2.621289239771369,1.18,20
single_exp_fit,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.8,0.0015812341077725217,1.0167704243357873,1.32,20
rational_fit,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.85,0.0016873541346767718,1.0407580911123793,1.34,20
pade_22,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.0,0.85,0.0017547869887965554,2.6132473347572995,1.34,20
log_linear,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,0.5,0.55,0.35,0.004732499849740793,7.575572394895918,-0.46,20
weniger_d2,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,0.8,0.75,0.0,0.07773175639028193,88.97144813760963,-0.7,20
anderson_1,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,0,0,1.0,0.1,0.45,0.00615279558425345,9.419968377078167,0.98,20
constant_assumed,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,1,0,1.0,0.55,0.15,0.03633726754142902,54.76932312081247,-0.04,20
constant_oracle,heavy_noise_plat,130,0.01,0.02,170.0,0.018315638888734182,0,0.036337265471460156,0.0,1,1,1.0,0.0,1.0,2.0699688595138266e-09,2.077958467766385e-06,1.4,20
current_value,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.058363501957285645,1.3203159864292588,1.0,20
richardson_1,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.015091146706399411,0.38410004485077137,1.4,20
richardson_a10,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.027101280762728087,0.6328044716525731,1.4,20
single_exp_fit,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.9,0.04794957705396438,1.0675596353800891,1.36,20
rational_fit,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.02100365697880853,0.5093099935371193,1.4,20
pade_22,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.08172504455733877,1.9424149860536613,1.0,20
log_linear,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.008279421941414698,0.19512696037785604,1.4,20
weniger_d2,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.2,0.05,0.09568138005305359,2.3539896794739033,0.62,20
anderson_1,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,0,0,1.0,0.05,0.4,0.06190418239374115,1.4606456494253075,1.06,20
constant_assumed,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,1,0,1.0,0.2,0.05,0.09568138005305359,2.3539896794739033,0.62,20
constant_oracle,broken_power_law,130,0.01,0.5,741.0,0.49974327221845033,0,0.038805461336372714,0.0,1,1,1.0,0.0,0.65,0.05687591871668087,1.3555893713474847,1.26,20
current_value,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.10385841115305054,1.9230242780046112,1.0,20
richardson_1,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.05257640581115874,0.6671999360386394,1.4,20
richardson_a10,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.06614593967116073,1.4612717381937093,1.4,20
single_exp_fit,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.9,0.08433403126942768,1.0880254056199559,1.36,20
rational_fit,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.05041797048917175,0.7692008789002167,1.4,20
pade_22,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.12722675962983404,2.9509096220507214,1.0,20
log_linear,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.9,0.02351962075838916,0.49360196043385784,1.36,20
weniger_d2,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.7,0.05018647085728867,1.0,1.28,20
anderson_1,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,0,0,1.0,0.0,0.4,0.10739909158950608,1.9673258695239888,1.16,20
constant_assumed,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,1,0,1.0,0.0,0.7,0.05018647085728867,1.0,1.28,20
constant_oracle,broken_power_law,130,0.01,0.1,41425.0,0.0999998429469552,0,0.038805461336372714,0.0,1,1,1.0,0.0,1.0,0.011381009520915955,0.2381160098601619,1.4,20
current_value,broken_power_law,130,0.01,0.02,50000.0,0.09275066716158405,1,0.038805461336372714,0.0,0,0,1.0,0.0,0.0,0.10468344183510739,1.975831568365253,1.0,20
richardson_1,broken_power_law,130,0.01,0.02,50000.0,0.09275066716158405,1,0.038805461336372714,0.0,0,0,1.0,0.0,1.0,0.05390124720563813,0.6822179834208157,1.4,20
