round,covertype,higgs,adult,jannis,miniboone,bank_marketing
248,0.4256036665814662,0.5340525185529994,0.27229854183759716,0.6964369637059094,0.14356095843206657,0.19861885273962596
249,0.42497533142287724,0.5339349308068504,0.27230655802926723,0.6963594791043638,0.1434823309457906,0.19863097803822746
250,0.42454315377465524,0.5338814103994176,0.2723041169668113,0.696287880962812,0.14343156105826427,0.19862892558638204
251,0.4239699795265972,0.5338663110689036,0.2723119063200822,0.6961816296991045,0.14339265970647183,0.1986241356085812
252,0.4234998327394215,0.5338465671134568,0.27231256217983063,0.6962177819740154,0.14334023526152861,0.19864836324845953
253,0.42319287369745806,0.5338519104767339,0.2723175416270488,0.6961570673365072,0.14331507609478397,0.19862616989896775
254,0.4225629464176797,0.5338208058358145,0.27227574473065425,0.6959821749402043,0.14324408463557042,0.19862901772164343
255,0.42232231586286717,0.5337932881632509,0.2722528583796038,0.6959232714604217,0.14320178895248087,0.19862462412338502
256,0.42186920594658806,0.5337914841402748,0.27229003312990924,0.6957947395181947,0.14311727060647453,0.19853331657834844
257,0.42153644164272414,0.5337864220682826,0.27226240496247384,0.6957752390468538,0.14304996792675656,0.19855133332869998
258,0.4211168091570756,0.5337707538003589,0.2722459199500168,0.6957424915394259,0.14299793909176892,0.198541993791185
259,0.42075533313806285,0.533741124602218,0.27231365143495495,0.6956884624699359,0.1429354424478828,0.1985661430486846
260,0.42052806280666866,0.5336619794180437,0.27227970584629385,0.6956510758151934,0.1428886798440606,0.19858260052346402
261,0.42005817268352874,0.533633680062341,0.2722780381133061,0.6956065138864773,0.14282979657604794,0.19860311173822257
262,0.4197211742855624,0.533642325863624,0.27224040688895906,0.6955366425957552,0.14282144776174602,0.19866050963237747
263,0.41918582808857363,0.5336256801722545,0.27216215874466015,0.6954767597227053,0.1428200166534286,0.19869156799757764
264,0.41900094990997716,0.5335903758794585,0.27218823019692034,0.6954505502912418,0.14276945024297613,0.19873217541123403
265,0.4188090534236282,0.5336141903659358,0.27218696794015196,0.6954492625280444,0.142717616688388,0.19874784559106565
266,0.41829316018769314,0.5336142715834383,0.27210615806865684,0.695447940336623,0.14270684763678404,0.19882256741204096
267,0.41804147804252584,0.5335646932918772,0.27210194001241816,0.6954147242231362,0.14256215025759353,0.1988505492957337
268,0.41787152988137216,0.533533368138492,0.27210353465463033,0.6954078960948766,0.1425259029041178,0.19883841212308878
269,0.41754352413315365,0.5334855345131716,0.27208656975712997,0.6954194767422005,0.1424975763967994,0.19883580585459282
270,0.41717479280439296,0.5334976293289562,0.27209778835061327,0.6953442572586803,0.14247168016963802,0.19886323009587886
271,0.41685894907753523,0.5334942316259355,0.27209682561594434,0.6952629178250701,0.14242877109576144,0.198843835042967
272,0.4163045829748363,0.5334547779786418,0.27208383121743074,0.6952105274267703,0.14237746376524546,0.19887211537450486
273,0.41602786330393127,0.5333889334522424,0.2720909276739605,0.6950841878289993,0.14227347764004167,0.19891785675325357
274,0.4159161472570037,0.533373466137657,0.272103367238878,0.6950315210239109,0.1422427146060567,0.19878069418929226
275,0.41565816898651237,0.5333826061679418,0.2721439792453069,0.6949882324038941,0.14221116283582788,0.19882236904042833
276,0.4153956537109563,0.5332607042716179,0.2720972142718791,0.6949553342976033,0.1421941947469057,0.19885557337832607
277,0.41521291336528293,0.5332898613760293,0.2720510735461369,0.6948866769589622,0.1421333203332035,0.1988293481033685
278,0.4149459490456652,0.5332779031814433,0.27205646024497965,0.6948565388821835,0.14208531163079152,0.19880261565909207
279,0.41479439582583544,0.5332679665621088,0.2721056915244531,0.6948503282005483,0.1419920437219238,0.19891819841600408
280,0.41454002517536387,0.5332745242730202,0.27209625062066595,0.694814576925912,0.1419144074426466,0.1989080788161377
281,0.4143055513869573,0.5332636548994582,0.2720796599789889,0.6947631911400725,0.14185200918660384,0.19893383882567622
282,0.41404069924113474,0.5332535717883544,0.2720741236313379,0.6947788532556028,0.1418245505267826,0.19890456338876122
283,0.41379950077022043,0.5332482564910365,0.2720656880517431,0.6946567136839388,0.14181696303870808,0.19892619694974617
284,0.41338224078980557,0.5332395418688858,0.2720589512227243,0.6946001522233819,0.14173704703014484,0.19884332842366484
285,0.41298654964984105,0.5332426328079994,0.2720888312088936,0.6945141895493905,0.14169372904992797,0.1988850979427529
286,0.4127249912281884,0.5332613210683695,0.2721153217666457,0.6945124159046828,0.1416318593549727,0.1988854910364671
287,0.4124692547961877,0.5332124936039864,0.27210280926880864,0.6944497470619552,0.14159948413423218,0.1989583706363938
288,0.4120941980917232,0.5331782216297853,0.27209091753858206,0.6942959110499515,0.14157031535253028,0.19897233205039225
289,0.41173666544332344,0.5332051047920175,0.27207432618503496,0.6942490906753158,0.1415470718149701,0.1989809078689803
290,0.41130378642481186,0.5332247691293338,0.2720431610559059,0.6941417435160848,0.14148998232926943,0.19895782657178332
291,0.4109600731363397,0.5332088912012742,0.27200407148741407,0.6941053850339711,0.1414565267593113,0.19901300938476063
292,0.41040403338661313,0.5331880056839018,0.2719931630236331,0.6940591598238087,0.1413931256166768,0.19905775389995095
293,0.41015572321756105,0.5331307308807968,0.272000001470812,0.6940452882073205,0.14132538623261368,0.19903052688123224
294,0.4098863370888437,0.5331074632805891,0.27202545155743896,0.6939494564884437,0.14129037224731084,0.19886476731775393
295,0.40959195695667094,0.5330221967951407,0.27196779558345796,0.6939561044513656,0.14126887898267496,0.19881708151614114
296,0.40935846564628287,0.5329700688494551,0.27194331444416525,0.6939549385962676,0.14122775837233248,0.19884312403775511
297,0.4090752877826152,0.5329572624643749,0.2719471436312193,0.6939046071258214,0.14117960415018585,0.19884633659248718
298,0.4087041474010753,0.5329133132394747,0.2719152458082115,0.6938411473755682,0.14111125889226928,0.19882013054559972
299,0.4083646501671605,0.5329168250571038,0.27181399462603667,0.6937566748192046,0.14108975562328033,0.19873856560756065
300,0.4080588509596035,0.5328915220370667,0.2717793867233485,0.6936796127099735,0.14106043985871536,0.1987921024104612
301,0.4078068332992794,0.53288653371801,0.27178381799157975,0.6936528287570933,0.14099585680523452,0.1988004115180751
302,0.4074667456049668,0.5328570626958187,0.27182648097832296,0.6936764508215898,0.1409355716189571,0.19886756697813776
303,0.4072885284203851,0.5328219642113725,0.27181552669188963,0.6936280938080829,0.14090561147592567,0.19885069478466455
304,0.4069694691713747,0.5328306560061943,0.2718051986603663,0.6936443744347007,0.14085481954189408,0.19882795869776843
305,0.40678602832913324,0.532827773355071,0.27179413456587187,0.6935727671723313,0.14082551875956273,0.19886232312180518
306,0.4064065827546653,0.5328511093654335,0.2717785508021172,0.6935253356780531,0.14078802316849265,0.19886760554223623
307,0.40607488427316685,0.5328740361722235,0.271807289818231,0.6934891746077966,0.140728681159291,0.19889908668507436
308,0.4057673957945907,0.5328076172900262,0.27175318569052853,0.6935198335738558,0.1407079701261004,0.19890769222694532
309,0.40563129033854334,0.5327787639611448,0.27178107220004405,0.6934978449179263,0.14068060663026913,0.19893816629617378
310,0.40521032646879673,0.5327343141534477,0.27179428483280654,0.693456274414476,0.14066065131173347,0.19889677980970505
311,0.4046480735223027,0.5327482260755809,0.271753579476117,0.6933834939124246,0.1406138047514135,0.19886445390909324
312,0.4043273819564138,0.532715519191721,0.2717868352875511,0.6932988124274425,0.14057864130575218,0.19884981885253195
313,0.4041522118382641,0.532648191244039,0.27181374248613954,0.6932757985460334,0.1405544526567819,0.1988612395286164
314,0.4035520950610277,0.5326381549369762,0.27181945206776476,0.6931821627700813,0.14053047172905958,0.19888012034570737
315,0.4030625938712472,0.5325963295027822,0.2718356667412249,0.6931675591272719,0.14050638064038262,0.19888490144865753
316,0.40245934652221915,0.5325811565069796,0.2717840097105097,0.6931429998154971,0.1404585229918405,0.19889523336251877
317,0.4019325171403605,0.5325711711123918,0.27181049319855594,0.6931313488671939,0.14041486036531517,0.19891222301783798
318,0.4015304176798478,0.5325336690775553,0.27182060925657847,0.6930735726440351,0.14041431151074305,0.19894486765673897
319,0.40121914392994695,0.5324854056729162,0.2718354487131532,0.6930462186825472,0.1404187081419354,0.19895577943558818
320,0.4006387080397637,0.5324050296722279,0.2717939547779111,0.6929218954522253,0.14034708321436629,0.19898810338720885
321,0.4004017395249778,0.532401622760678,0.27179178836630113,0.6929294607001277,0.14032123871721092,0.19900698686882903
322,0.4001075318054675,0.5322624379840206,0.2718255772962555,0.6928965551391967,0.14027754699906453,0.19897809060820984
323,0.39986028825165,0.5322307094740921,0.2717723617677369,0.6928238694137596,0.14024284669794632,0.19898855609714114
324,0.39953173772934886,0.5320684098375013,0.27174496625798006,0.6927222289889517,0.14021005846159817,0.19896075372792116
325,0.3992167195022989,0.5320282585364906,0.2718198890548658,0.6927082452138607,0.1402108878848366,0.19886606037447838
326,0.3987568838659167,0.5320011242487303,0.27179286521331314,0.6926962169056914,0.1402044025853958,0.1988032432161815
327,0.39854646763237495,0.5320204374663225,0.27174271677339634,0.6926835993806435,0.14010570777279485,0.19879737567344102
328,0.3982836480908488,0.5320108992538203,0.2717383087155697,0.6927108465122874,0.1400466913884582,0.19883176626213836
329,0.3979208866298887,0.5319892043321195,0.2718260181732091,0.6926497232309039,0.14003471539021253,0.19885930338251898
330,0.3974997854060545,0.5319780214109792,0.271786618603779,0.6926874486335802,0.14000437091882914,0.19885704244131125
331,0.3972730058704537,0.5320152035316434,0.2717736724675525,0.6926199070178056,0.13995742343535406,0.1988303348299735
332,0.39673260047187076,0.5319969969945744,0.27178016221139645,0.6925543361970906,0.13994309322069687,0.1988092583184562
333,0.3963656644554962,0.5319993739028227,0.2717938776831184,0.6924946427874431,0.13989466497543002,0.19880324987758138
334,0.39610671401518627,0.5319396308271812,0.27178664939500746,0.6924250197168349,0.13984235270751857,0.1988061168491759
335,0.3957149872022923,0.5319048510589635,0.27178431947280635,0.6923880524484041,0.1398258683883269,0.19881629945354864
336,0.39546188633560625,0.5317992464296115,0.27172366483384064,0.6923525832833014,0.1398578041119444,0.1988036948308907
337,0.3951457402759718,0.531776680173718,0.2717935990576392,0.6922931374119107,0.13985245555003217,0.19879070319755257
338,0.3948399504979537,0.5317587180903028,0.2717963381198474,0.6922682786102193,0.13981821108954412,0.19888280015223012
339,0.39460127050692806,0.5317416509835183,0.27177321565907825,0.6922588942670433,0.13979841998826026,0.19889226951019812
340,0.39434019766984796,0.5317473795801146,0.2717816055026359,0.6921930440827421,0.13978115458449286,0.19890132209888572
341,0.39416630744786557,0.5317077150171569,0.27181397900867066,0.6921731310936977,0.13976693613198554,0.19890269011338363
342,0.3934085434684995,0.5316803898493019,0.27183820768073164,0.6921527158003523,0.1397171190500869,0.19891563316535912
343,0.39314283441724507,0.5316845843721607,0.27184999804021565,0.6921011807290498,0.139714513755763,0.1989204534332085
344,0.39274295631571793,0.5316290595639955,0.27182394939009386,0.6920567055851999,0.1396699434555136,0.19892257766278368
345,0.39249801256698325,0.5316220504967643,0.2718475354234708,0.6920100478075877,0.13964715559553906,0.19897671012432055
346,0.39205453039867455,0.531649756903961,0.27183230117065116,0.6920304027596957,0.13958617175130822,0.19902082789792772
347,0.39189027694183487,0.5316148187002012,0.2718396669850169,0.6920024069917798,0.13955508558494473,0.19904818516298436
348,0.3916985975857833,0.5316537854315363,0.27180415243652295,0.6919857323158906,0.1395343662569594,0.19908827228698495
349,0.3913820655019866,0.5316051071809157,0.2718042922596394,0.6919778579923018,0.13947316328654655,0.19912283832404248
350,0.39081105525456666,0.5315464627435112,0.2718153081118208,0.6919458689301883,0.13945562211862977,0.19908635476818343
351,0.3905055033300826,0.5315339451956134,0.27182477247985104,0.6918745314450861,0.1394539714606286,0.19906068270506555
352,0.3900630040747857,0.5314886754123406,0.27184922558950353,0.6918512508948872,0.13944363479902666,0.19912121563739907
353,0.3897740460497639,0.5315036751155721,0.27186068912813566,0.691829055810151,0.13941504734539145,0.19912883433440715
354,0.3891022329524191,0.531534917456844,0.27179867986898915,0.6918188911079205,0.1394079866597493,0.19912541941256845
355,0.38878856800563216,0.5315041589367235,0.27179189925972974,0.6917826212590678,0.139352303819558,0.1991820039574882
356,0.38849281517384177,0.5314659108908483,0.2717861302703657,0.6917742268553014,0.13934800859069627,0.1991640515208656
357,0.3880808977749997,0.5314520880180658,0.27176057705049844,0.6917523367170424,0.13932971281628606,0.19916874721092492
358,0.38770685589502113,0.5314583057529958,0.2717620725732777,0.6916848029580055,0.13930700561305356,0.19923176563369457
359,0.3874302309290078,0.5314051236902221,0.2717785774412369,0.691654715663353,0.13932040436646778,0.19923832855689888
360,0.38705579621030195,0.5314402970331871,0.2718009192342807,0.6915575881707132,0.139272412449531,0.19923475732552837
361,0.38675902785568395,0.5314147252876436,0.2718359837946604,0.6915206552293492,0.13926002872115142,0.1990938649025071
362,0.3863583622897315,0.5313490324977701,0.27185439262892497,0.6914979320789436,0.13925212492192768,0.19914704088996313
363,0.3861951144166488,0.5313550241177304,0.2718587257787913,0.6914649667739851,0.13921848574609103,0.19913023651656545
364,0.3859443078263968,0.5313414400847118,0.271894264688593,0.6914190057853395,0.13920812873432217,0.1991836578691576
365,0.3853283218993754,0.5313470881374592,0.27193678102221525,0.6913302324565198,0.13917819611760895,0.19919364432165643
366,0.38499572834671675,0.5313236641956893,0.27192088741000764,0.6912729289847009,0.1391398802529756,0.1991949645247675
367,0.3847224683276301,0.5312948628991495,0.2719011958062485,0.6912964044964465,0.13910603435099775,0.19915405237624884
368,0.38442291277631496,0.5312857335803209,0.2719018209293698,0.6913215427291944,0.13909546222547084,0.19917916549097228
369,0.38415644865259524,0.5313020283860795,0.27191098946266856,0.6912619191154089,0.13907786694508856,0.19919539506765493
370,0.3837167379433706,0.531287653737738,0.2718976678616233,0.6912582329212016,0.13906157532937724,0.19926189146930734
371,0.38356406802552784,0.5313010788885264,0.27190240226857415,0.691130158460631,0.1390429390194324,0.19926548877318728
372,0.3829744834369214,0.5313307991297536,0.271890990104477,0.6911135715777783,0.13903421359661555,0.19924918109959158
373,0.38271590684832113,0.5312832717555905,0.2718864322596629,0.6911142328813641,0.1389986684180072,0.1992270049189635
374,0.3824696732160905,0.5313120049302533,0.2719448620411147,0.6911271323244551,0.13897188937863086,0.19922200556255706
375,0.3821997435045592,0.531305808458757,0.271913758145073,0.6910874701150298,0.13894869456553058,0.19928757047456722
376,0.38197096947312287,0.5313100094037878,0.2719491228801778,0.6910950138123547,0.13891395584091876,0.1993091890727171
377,0.3817716949473924,0.5313193583197883,0.2719515514079455,0.6910672827283568,0.13889272448023518,0.199337987777823
378,0.3814966440836459,0.5313120376222877,0.27193906811711394,0.6910060134866844,0.13886877855464436,0.19940983086256345
379,0.38114499536444585,0.5312988118662616,0.2719517219098248,0.691008263909505,0.13886859723908768,0.19945351152764165
380,0.3808615431654926,0.5312603018303226,0.2719928686990081,0.6910165525001272,0.13886923097696682,0.19946615598309317
381,0.38046267832299524,0.5312523234222172,0.2719948398604965,0.6910152837064335,0.13884717367720717,0.19947071897373264
382,0.3801141673705923,0.5312180627019879,0.27201823571563594,0.6910082331013478,0.13880476496552638,0.19943491241577851
383,0.3800015251247939,0.531234732667157,0.2720812805577057,0.6910107294673259,0.13885824387635798,0.19944545848530676
384,0.3797066312410007,0.5312044632953555,0.2720636045010295,0.6909850034907732,0.13881302679223984,0.19947484276422456
385,0.3791950608188159,0.5311980493823831,0.27210641215308845,0.6909684348263381,0.13878245326783514,0.19948028635556922
386,0.37882918935162074,0.5311799215437338,0.27209900262556486,0.6909220687268663,0.13874784953686634,0.1995174136788856
387,0.3784959409409773,0.531157363834126,0.27208544371368326,0.6908921273043728,0.13875847768186841,0.1995463624052345
388,0.37830796328676236,0.5311739593517503,0.27207673283041495,0.6908781055421218,0.13870992954512604,0.19952949285126334
389,0.3779239942513456,0.5311565493320056,0.2720740976597026,0.6908318519964338,0.1386842419835652,0.19953711747342376
390,0.3777432380688187,0.5311300462197079,0.2720078639229567,0.6908280612301391,0.138672831981153,0.19956391411477606
391,0.3773965670123017,0.5310902356836197,0.2720208610511297,0.6908119041989789,0.13865536659889707,0.19955681659887842
392,0.3771799207515344,0.5310343920904692,0.2720820809401465,0.6907993212481625,0.13865282729591147,0.19954888883872826
393,0.3768918224609273,0.5310215025630978,0.27209597242533895,0.690790945323283,0.13860157442637067,0.199560371580522
394,0.3765597776062964,0.5310238564057249,0.2721450930232975,0.6907744352345095,0.13860076094378732,0.19956781010899158
395,0.37613166799650916,0.5310294827984904,0.27211922252462767,0.6907830076553141,0.13854823923585172,0.19951859145296988
396,0.37585513899558964,0.5310367771705626,0.27209384190493163,0.6907761000401367,0.13855698063644045,0.19950285678917018
397,0.3755482049136686,0.530969025827562,0.2721123807611821,0.6907280289690616,0.13852655365250546,0.19951814428690473
398,0.3752050629846538,0.5309995392194252,0.2721144502186891,0.6907116578169872,0.13850933329091378,0.19955553850707514
399,0.3748681323241892,0.530932187092263,0.272113009811212,0.6907154220228485,0.13846592555165763,0.19956165849231847
400,0.37450000611080564,0.5309103044964779,0.2721497743197037,0.690669165607339,0.13842752817050955,0.19954802713556813
401,0.3743505552417103,0.5309349326124416,0.2721865304925198,0.6906009115737626,0.138444342416608,0.19958923743886386
402,0.37385491830457873,0.5309815874640853,0.2722272724445934,0.6905513776793676,0.1384101238663195,0.19955115518911565
403,0.37361727138315354,0.5309843532938519,0.2722374886365418,0.6905232649735573,0.13842576414180852,0.19956813183563293
404,0.37350031752403406,0.5310288530005397,0.27228487165352233,0.6904869057137751,0.1383841423556972,0.19958721547780753
405,0.37335923201682497,0.5310054940175577,0.27231483148779556,0.6904400215429939,0.13834334780480043,0.19960218422195958
406,0.37303121671346856,0.530960905717967,0.2723519588523646,0.6904521625407221,0.13832786207490474,0.1996490689202665
407,0.3726855990179465,0.5309307040980898,0.27233992589065187,0.6904467981133773,0.13833154356653543,0.1995987121087619
408,0.37248896811503573,0.5309061532674741,0.27234932936741874,0.6904281935759032,0.1383420236751074,0.19962198432517655
409,0.3723095163683997,0.530861823574126,0.2723558930874282,0.6904027710088841,0.1383105734364732,0.19966300438403392
410,0.3720566236614696,0.5308191386425477,0.27235339428610383,0.6903284139337732,0.13830120669674884,0.1997121489733263
411,0.37173127380762006,0.5307772896522922,0.2723932446170893,0.6903377071945801,0.13826987570419783,0.19974418840041872
412,0.37143092538192185,0.5307670890563061,0.27241942944301867,0.6903043912784819,0.13823536364597602,0.1997317900510177
413,0.37128317905040725,0.5307912505138832,0.2723902204124156,0.6902850826842618,0.13820721936416622,0.19976443206388836
414,0.3710844372587285,0.5307670688908334,0.2724090449077327,0.6902613688302012,0.13819772071486366,0.1998078992466909
415,0.3707369840957307,0.5307682092620339,0.27240304314517894,0.6902668752548896,0.13817547268028527,0.19982534172159086
416,0.37057793634527836,0.5306798520773076,0.27240011023060184,0.6902821263089475,0.13818053229395524,0.19990013699123454
417,0.37006058221445204,0.5306858019981071,0.27236293479974744,0.6902573997994118,0.1381832480128487,0.1998840455447037
418,0.36972527092696394,0.5306865881110125,0.2723101989469974,0.6902266644345864,0.1381471943110046,0.19990102585100894
419,0.36955113364042186,0.5306875378431178,0.2722839741491838,0.6902855352506919,0.13811781636815965,0.1999129271980545
420,0.3693031706326068,0.530641249632679,0.27227952908706565,0.6902606896045576,0.13810180541935452,0.19994797373221956
421,0.36892765471171685,0.530628347898036,0.27227000757638664,0.6903159398868105,0.13807448988833085,0.19997081682801224
422,0.368765400692113,0.5306232542761619,0.2722686203313802,0.6903171675246119,0.13807669145631826,0.20000772830048238
423,0.3684037923776698,0.5306024655695694,0.2722881831465522,0.690319746701931,0.1380713642441257,0.20003544686839106
424,0.36812955241194495,0.5306097255405162,0.27228233239894684,0.6902200275216036,0.13806469647927852,0.20004294722306254
425,0.3679571001766642,0.5305969196644221,0.27226427370693196,0.6901892985272481,0.13804229208186541,0.20006044056564512
426,0.36758347502986083,0.5306485246360793,0.27223935666453,0.6901657131486139,0.13803388063372068,0.20009614483407764
427,0.3672220539746207,0.5306501770318328,0.2721866413064543,0.6901922230433933,0.13801287726221892,0.2001361286350691
428,0.36695185867976415,0.5306246895134812,0.27219970191076603,0.6901849546509538,0.13799255580769706,0.20016826424959946
429,0.3666578113336478,0.5306276492144858,0.2721910422804678,0.6901778039279336,0.1379663414031696,0.20017533512356167
430,0.36654665268326936,0.5305497286412656,0.272216827475914,0.6901284579377253,0.13793885135626058,0.200186699585974
431,0.36636621093942234,0.5304987968421389,0.27227171738936395,0.6900653168270104,0.13791919217839121,0.20019968078545952
432,0.3662126817569875,0.5305078593524998,0.2722521901132505,0.6901039169963258,0.13788861783117187,0.20020765706530427
433,0.3660394346981615,0.5305033821752342,0.27224834703880957,0.6901288576225075,0.13788354049523827,0.2001934612151915
434,0.36586606908620517,0.530512324118574,0.2722648562181539,0.690089145506695,0.1378629206743185,0.20017559401288743
435,0.3656298946589437,0.5304504591641327,0.2722588757479851,0.6900596490101383,0.13782634036502808,0.20017875269719326
436,0.3653734254926943,0.5304204658967168,0.27227847361433993,0.690078341139079,0.13781741050600657,0.20018716027335917
437,0.3651721533232541,0.5304248166623421,0.2722503603690127,0.6900350727304151,0.1378178217898298,0.20019116364809203
438,0.36497108265581363,0.530413399424289,0.2722309398216633,0.6900633008852589,0.13781696903250504,0.20021497543901895
439,0.36477070930558364,0.5304615319710893,0.27226138091089286,0.6900583507443699,0.13779524979681557,0.20019255689652232
440,0.36439588829825903,0.5304201268218767,0.27227651433204325,0.6900444842917463,0.13777626237328602,0.2002030692329295
441,0.36424651212681564,0.5304168895001902,0.27230537128489063,0.690026299532713,0.13773997227335735,0.20018410557749333
442,0.36404748266300846,0.530404847627007,0.2723292359250373,0.6900362191322431,0.13771580559355046,0.2001952333877119
443,0.36373866250396636,0.5304032569457167,0.27236052777388203,0.690007824595908,0.1376896079499112,0.2001939629711035
444,0.3633921640095482,0.5304090831928859,0.27232007545118436,0.6900238682952857,0.13769679561585443,0.2002208756615179
445,0.36318468152284533,0.5304146923274747,0.27232601565965475,0.6899576902124934,0.13770052728983345,0.20023806758928892
446,0.36304116254600105,0.5304346796221702,0.2723357099081516,0.6899464345552377,0.13769494138641108,0.2002437955197265
447,0.3626634609750373,0.5304646048558072,0.2723354474455524,0.6899202584959325,0.1376955041881345,0.20028642440968045
448,0.3623650115552818,0.5304632503140745,0.27235160484541915,0.6899024428812407,0.1376986470611597,0.20030245678311753
449,0.3618647184548748,0.5304342382226077,0.2724112018604015,0.6899245509317113,0.13770799426822056,0.2002922778646622
450,0.36152271940176306,0.5304390365854718,0.2724003901313242,0.6899219126927886,0.13771940435870636,0.20029516987570592
451,0.36128494285679585,0.5304240521922976,0.272409036376719,0.6899605311478806,0.13771402946713796,0.2003322224944418
452,0.3611354663178415,0.5304119691394591,0.27241202607476483,0.6899689696911518,0.13769522605304452,0.200332744926007
453,0.3607811508757675,0.5303277489604915,0.27246984217559145,0.6899629198237043,0.1377010730058152,0.20031295523464876
454,0.3603753451042549,0.5303097793709891,0.272502142506156,0.6899940084187569,0.1376880913457455,0.2003276523385267
455,0.35999532599121925,0.5303510332606046,0.272471712241746,0.6899585017365142,0.13768342686300944,0.2003248863178852
456,0.35981624726556505,0.5303504378809358,0.2724899455034014,0.6899755286629297,0.13766807741892892,0.20032885914933113
457,0.35965676388769635,0.5304032684690289,0.2724749614852557,0.6899784011599098,0.13765232232681468,0.20031776941296836
458,0.35936781672592916,0.5304091291372465,0.2725032763277042,0.6899403932444761,0.13763725506724023,0.2003655562017633
459,0.3590972198895451,0.5304512695926785,0.2725028939819522,0.6899513879659778,0.1376441662722393,0.20038215507659177
460,0.3589088095339793,0.5304346561948718,0.27252863702714625,0.6899124942303616,0.13762606301042576,0.20041394997732406
461,0.3584435137631893,0.5303981699172002,0.2725370271596795,0.689932789564989,0.13757356430238318,0.20045048026728787
462,0.35813962260152665,0.5303982577673604,0.2725308304884715,0.6899438123622383,0.1375591973982648,0.20047028470007056
463,0.3579850305859127,0.5303905371846185,0.27254520466566845,0.6899308491565112,0.1375373506249373,0.20052814278945644
464,0.35788021167163836,0.5303759756677084,0.27256560423398124,0.6899534591478595,0.13752210756445774,0.20050375602271292
465,0.3575097127905182,0.5303693189227874,0.27256885283797194,0.6899640657590508,0.13750283630750354,0.200532044678943
466,0.3573387876760748,0.5303655821121331,0.27259235814689836,0.6899460627082076,0.1374942500232486,0.20057778536031978
467,0.35703709920122206,0.5303438002247199,0.2725875083655483,0.6899085264493112,0.13748874847129944,0.20059384942588837
468,0.3569457509459383,0.53032868848121,0.2725946268166075,0.6899211651941571,0.13748417634673543,0.2006431160335133
469,0.35661183177520944,0.5302734162918236,0.27264323604100843,0.6898821196341229,0.1374729533213577,0.20069463839010582
470,0.3564036009318246,0.5302774372429044,0.272668329323304,0.6898863898021713,0.13747058344395055,0.20077502774046072
471,0.35606972474127035,0.5302533965040742,0.27268674677855714,0.6898965461512705,0.13748092262946612,0.20080836498271684
472,0.35574733867475544,0.5302641755266899,0.27271618795569813,0.6899018902588341,0.13748886669787336,0.20079966600892526
473,0.35538710626121967,0.5302599808705443,0.2727240502458282,0.6898624721034432,0.13747578578981315,0.20077071611044056
474,0.3552193674050481,0.530250365587442,0.27274477762891375,0.6898216497994206,0.1374363422002056,0.20079393439335436
475,0.35502694689748987,0.5302692143239289,0.27276570376798354,0.6898362172571372,0.13739860703340348,0.20082373208938095
476,0.3546718573968046,0.5302438048112991,0.2727694818038817,0.6898215446362893,0.13738355229654875,0.2009295268233079
477,0.3544688343625682,0.5302827988747908,0.2727886674350205,0.6898479829635314,0.1373463611343097,0.20091414843401373
478,0.35426630120037894,0.530308935947456,0.2727860191485689,0.6898715447773918,0.1373441698540687,0.20097934278771024
479,0.35409728519509687,0.5302956710469946,0.27278125741329184,0.6898737346150846,0.1373304288906386,0.20096737078693275
480,0.3538803277482534,0.5302738629345636,0.272771257098728,0.6898186100390513,0.137294011402088,0.20091769124411873
481,0.3537314943310929,0.5302643033855013,0.2727895221888202,0.6898052750922266,0.13728986906886034,0.20093613287379972
482,0.35353352170788094,0.5302346700321705,0.27278329816196556,0.6897842557609112,0.1372721012398383,0.20094593617380477
483,0.353305305037446,0.5302408072251275,0.2727963511806859,0.6897575460884686,0.13726037553746592,0.2008877887203256
484,0.35304809590995256,0.5302919784388165,0.27282784038134766,0.6897842300222078,0.13724517644615195,0.2008909979877942
485,0.3528212082603519,0.5303028160980905,0.2728480396094227,0.6898044679364289,0.13723156344094053,0.20093794863889458
486,0.35263297892736084,0.5302873071424985,0.27286886740221444,0.6897806970700724,0.1372014663504769,0.2009444316307532
487,0.3525037056329923,0.5303001290309651,0.27287376795389934,0.6897613958358664,0.13720410074461478,0.20093782672819074
488,0.3522271142531575,0.530302801780965,0.2728440505540754,0.689774603645968,0.13718620170159979,0.2009956716558376
489,0.35206042547115535,0.5302944239952152,0.2728730396573978,0.6897720310846012,0.13716896775101012,0.20101513242262775
490,0.35183518444555556,0.5302620187862209,0.2728163088515383,0.68973279244164,0.13715753172228204,0.2010130654989445
491,0.35160823972985683,0.5302264950514217,0.2727962719027362,0.6896860310498208,0.13715612400175534,0.2009749237688732
492,0.3513909188501192,0.5302208047843296,0.2728379453093407,0.6896486012720473,0.13717188945059422,0.20100966847112692
493,0.35113244752410044,0.5302350617900671,0.2728073574024656,0.6896559176019522,0.1371736372135072,0.20099889652366434
494,0.35089404472979646,0.5301992721999661,0.27285383261448437,0.6896277284022039,0.137161672898134,0.20104725746476235
495,0.35069714581186995,0.5301817172960521,0.27286822445237885,0.6896586779598003,0.1371555832846708,0.20105150893897256
496,0.35029038670754387,0.5301385921665597,0.27294044183915805,0.6896395619672748,0.13715627389939952,0.20108314421127998
497,0.3497530614172116,0.5301134456319507,0.27296118891723825,0.6895863548590053,0.1371604380438873,0.20109815763155683
498,0.3494902444470433,0.530089749813684,0.2729803073840838,0.6895855691244992,0.137123114859806,0.2011592998037423
