regime,is_holdout,target_g,n_capped_excluded,selector,is_trivial,is_oracle,mean_error,median_error,med_skill,n,med_skill_vs_assumed,win_rate_vs_assumed,med_skill_vs_last,win_rate_vs_last,med_skill_vs_wmean,win_rate_vs_wmean,med_skill_vs_wmin,win_rate_vs_wmin
mixed_pow_rat,0,0.02,0,diag_ensemble_safe,0,0,0.121754,0.09297,2.1798,240,2.1798,0.375,0.6337,0.9083,0.4729,0.925,0.6923,0.8917
mixed_pow_rat,0,0.02,0,equal_ensemble_49,0,0,0.13199,0.126784,1.9295,240,1.9029,0.3208,0.9466,0.7625,0.6651,1.0,1.0081,0.4458
mixed_pow_rat,0,0.02,0,equal_ensemble_safe,0,0,0.133072,0.126784,2.0879,240,2.0863,0.3125,0.9451,0.7542,0.6651,1.0,1.0073,0.45
mixed_pow_rat,0,0.02,0,diag_ensemble_9,0,0,0.105734,0.100648,2.0505,240,2.0505,0.3833,0.5935,0.9875,0.4235,1.0,0.6269,0.9833
mixed_pow_rat,0,0.02,0,equal_ensemble_9,0,0,0.130595,0.109914,2.4336,240,2.4336,0.3333,0.6726,0.9,0.4958,1.0,0.6917,0.7542
mixed_pow_rat,0,0.02,0,phase2_cascade,0,0,0.051059,0.038023,0.7025,240,0.5575,0.7208,0.2054,0.95,0.1407,0.9708,0.2162,0.9375
mixed_pow_rat,0,0.02,0,fixed_rational,0,0,0.092675,0.107787,1.1552,240,0.9839,0.5125,0.5827,0.9625,0.389,0.9708,0.5979,0.9583
mixed_pow_rat,0,0.02,0,fixed_richardson,0,0,0.048189,0.0366,0.656,240,0.5175,0.725,0.2036,0.95,0.1349,0.975,0.2118,0.9375
mixed_pow_rat,0,0.02,0,current_value,0,0,0.176293,0.165498,3.6836,240,3.6836,0.2208,1.0,0.0,0.7494,0.9958,1.0,0.0
mixed_pow_rat,0,0.02,0,constant_assumed,1,0,0.106089,0.055743,1.0,240,1.0,0.0,0.2829,0.7792,0.2104,0.8375,0.3409,0.7625
mixed_pow_rat,0,0.02,0,constant_oracle,1,1,0.003603,0.003366,0.0796,240,0.0796,1.0,0.0204,1.0,0.0154,1.0,0.0209,1.0
mixed_pow_rat,0,0.02,0,window_mean,1,0,0.240573,0.234869,4.9215,240,4.9215,0.1625,1.3344,0.0042,1.0,0.0,1.386,0.0
mixed_pow_rat,0,0.02,0,window_min,1,0,0.166635,0.147509,2.9335,240,2.9335,0.2375,1.0,0.475,0.7215,1.0,1.0,0.0
mixed_pow_rat,0,0.02,0,last_value,1,0,0.176293,0.165498,3.6836,240,3.6836,0.2208,1.0,0.0,0.7494,0.9958,1.0,0.0
mixed_pow_rat,0,0.1,0,oracle_49,0,0,0.007027,0.003102,0.0586,240,0.0505,1.0,0.0195,1.0,0.0141,1.0,0.021,1.0
mixed_pow_rat,0,0.1,0,oracle_9,0,0,0.022284,0.010404,0.1865,240,0.168,0.8625,0.0733,1.0,0.0516,1.0,0.0776,1.0
mixed_pow_rat,0,0.1,0,threshold_ens_010,0,0,0.121055,0.116812,1.4185,240,1.2911,0.4083,0.939,0.7542,0.6479,1.0,1.0109,0.45
mixed_pow_rat,0,0.1,0,threshold_ens_050,0,0,0.120713,0.116819,1.4407,240,1.2706,0.4083,0.9412,0.7542,0.6462,1.0,1.0096,0.45
mixed_pow_rat,0,0.1,0,threshold_ens_safe,0,0,0.120474,0.116819,1.4407,240,1.2706,0.4125,0.9389,0.7542,0.6466,1.0,1.0096,0.45
mixed_pow_rat,0,0.1,0,capped_diag_49,0,0,0.118758,0.092075,1.4184,240,1.3851,0.4208,0.6861,0.9042,0.5013,0.9292,0.736,0.85
mixed_pow_rat,0,0.1,0,capped_diag_safe,0,0,0.11682,0.089537,1.3793,240,1.3629,0.425,0.6603,0.9042,0.487,0.9292,0.7231,0.875
mixed_pow_rat,0,0.1,0,diag_ensemble_49,0,0,0.118758,0.092075,1.4184,240,1.3851,0.4208,0.6861,0.9042,0.5013,0.9292,0.736,0.85
mixed_pow_rat,0,0.1,0,diag_ensemble_safe,0,0,0.11682,0.089537,1.3793,240,1.3629,0.425,0.6603,0.9042,0.487,0.9292,0.7231,0.875
mixed_pow_rat,0,0.1,0,equal_ensemble_49,0,0,0.119453,0.116933,1.4112,240,1.2734,0.4333,0.9491,0.7542,0.6479,1.0,1.0122,0.4417
mixed_pow_rat,0,0.1,0,equal_ensemble_safe,0,0,0.120474,0.116819,1.4407,240,1.2706,0.4125,0.9389,0.7542,0.6466,1.0,1.0096,0.45
mixed_pow_rat,0,0.1,0,diag_ensemble_9,0,0,0.104576,0.098859,1.5421,240,1.5421,0.4083,0.6393,0.9833,0.4432,0.9917,0.6699,0.9667
mixed_pow_rat,0,0.1,0,equal_ensemble_9,0,0,0.117116,0.098235,1.6063,240,1.6063,0.3792,0.656,0.9,0.4725,1.0,0.6713,0.7542
mixed_pow_rat,0,0.1,0,phase2_cascade,0,0,0.04702,0.043251,0.4601,240,0.3359,0.7208,0.2869,0.9875,0.2109,0.9875,0.307,0.9833
mixed_pow_rat,0,0.1,0,fixed_rational,0,0,0.082079,0.096151,0.7564,240,0.7125,0.6375,0.5649,0.9625,0.3659,0.9708,0.5819,0.9583
mixed_pow_rat,0,0.1,0,fixed_richardson,0,0,0.043595,0.041607,0.4325,240,0.3017,0.7208,0.2679,0.9958,0.1995,1.0,0.2923,0.9917
mixed_pow_rat,0,0.1,0,current_value,0,0,0.161887,0.151416,2.4344,240,2.4344,0.2708,1.0,0.0,0.7325,0.9958,1.0,0.0
mixed_pow_rat,0,0.1,0,constant_assumed,1,0,0.120495,0.071093,1.0,240,1.0,0.0,0.4153,0.7292,0.2929,0.8125,0.4605,0.7042
mixed_pow_rat,0,0.1,0,constant_oracle,1,1,0.018008,0.016828,0.2984,240,0.2984,1.0,0.1111,1.0,0.0819,1.0,0.1139,1.0
mixed_pow_rat,0,0.1,0,window_mean,1,0,0.226168,0.221408,3.4671,240,3.4671,0.1875,1.3651,0.0042,1.0,0.0,1.422,0.0
mixed_pow_rat,0,0.1,0,window_min,1,0,0.152229,0.134261,2.1717,240,2.1717,0.2958,1.0,0.475,0.7032,1.0,1.0,0.0
mixed_pow_rat,0,0.1,0,last_value,1,0,0.161887,0.151416,2.4344,240,2.4344,0.2708,1.0,0.0,0.7325,0.9958,1.0,0.0
mixed_pow_rat,0,0.5,0,oracle_49,0,0,0.006372,0.002252,0.0362,240,0.0118,1.0,0.0301,1.0,0.0176,1.0,0.0362,1.0
mixed_pow_rat,0,0.5,0,oracle_9,0,0,0.014761,0.004699,0.0765,240,0.0313,1.0,0.0606,0.9958,0.0348,1.0,0.0765,0.9958
mixed_pow_rat,0,0.5,0,threshold_ens_010,0,0,0.061605,0.065762,1.0209,240,0.3379,0.9833,0.9074,0.75,0.5079,1.0,1.0209,0.4458
mixed_pow_rat,0,0.5,0,threshold_ens_050,0,0,0.061229,0.065762,1.0197,240,0.3319,0.9792,0.9046,0.7542,0.5079,1.0,1.0197,0.4458
mixed_pow_rat,0,0.5,0,threshold_ens_safe,0,0,0.061159,0.065764,1.0197,240,0.3303,0.9792,0.9046,0.7542,0.5079,1.0,1.0197,0.4458
mixed_pow_rat,0,0.5,0,capped_diag_49,0,0,0.073523,0.043999,0.7465,240,0.3192,0.9167,0.614,0.8667,0.3585,0.9167,0.7465,0.7792
mixed_pow_rat,0,0.5,0,capped_diag_safe,0,0,0.079912,0.055066,0.8713,240,0.364,0.9167,0.7323,0.8417,0.4302,0.9167,0.8713,0.6833
mixed_pow_rat,0,0.5,0,diag_ensemble_49,0,0,0.073523,0.043999,0.7465,240,0.3192,0.9167,0.614,0.8667,0.3585,0.9167,0.7465,0.7792
mixed_pow_rat,0,0.5,0,diag_ensemble_safe,0,0,0.079912,0.055066,0.8713,240,0.364,0.9167,0.7323,0.8417,0.4302,0.9167,0.8713,0.6833
mixed_pow_rat,0,0.5,0,equal_ensemble_49,0,0,0.06001,0.064645,1.0139,240,0.3214,0.9792,0.9046,0.7625,0.5079,1.0,1.0139,0.45
mixed_pow_rat,0,0.5,0,equal_ensemble_safe,0,0,0.061159,0.065764,1.0197,240,0.3303,0.9792,0.9046,0.7542,0.5079,1.0,1.0197,0.4458
mixed_pow_rat,0,0.5,0,diag_ensemble_9,0,0,0.060438,0.062776,0.7397,240,0.3559,0.9958,0.6517,0.9542,0.3668,1.0,0.7397,0.7792
mixed_pow_rat,0,0.5,0,equal_ensemble_9,0,0,0.056125,0.050428,0.6524,240,0.2873,0.9917,0.5516,0.8917,0.3272,1.0,0.6524,0.7125
mixed_pow_rat,0,0.5,0,phase2_cascade,0,0,0.034555,0.031485,0.4207,240,0.1574,1.0,0.3405,0.975,0.1912,1.0,0.4207,0.9708
mixed_pow_rat,0,0.5,0,fixed_rational,0,0,0.038443,0.048386,0.5361,240,0.1757,1.0,0.4957,0.9625,0.2615,1.0,0.5361,0.9417
mixed_pow_rat,0,0.5,0,fixed_richardson,0,0,0.033723,0.023914,0.3973,240,0.155,1.0,0.311,0.9875,0.1837,1.0,0.3973,0.9833
mixed_pow_rat,0,0.5,0,current_value,0,0,0.089975,0.085021,1.0,240,0.6355,0.9375,1.0,0.0,0.5987,0.9958,1.0,0.0
mixed_pow_rat,0,0.5,0,constant_assumed,1,0,0.192408,0.149265,1.8903,240,1.0,0.0,1.575,0.0625,0.9366,0.5583,1.8903,0.0
mixed_pow_rat,0,0.5,0,constant_oracle,1,1,0.089921,0.083951,1.0406,240,0.674,1.0,0.9961,0.6833,0.6081,1.0,1.0406,0.3875
mixed_pow_rat,0,0.5,0,window_mean,1,0,0.154255,0.154284,1.795,240,1.0677,0.4417,1.6704,0.0042,1.0,0.0,1.795,0.0
mixed_pow_rat,0,0.5,0,window_min,1,0,0.080316,0.074683,1.0,240,0.529,1.0,1.0,0.475,0.5571,1.0,1.0,0.0
mixed_pow_rat,0,0.5,0,last_value,1,0,0.089975,0.085021,1.0,240,0.6355,0.9375,1.0,0.0,0.5987,0.9958,1.0,0.0
multiphase,0,0.02,0,oracle_49,0,0,0.011366,0.008267,0.2066,240,0.2041,1.0,0.0355,1.0,0.0275,1.0,0.0365,1.0
multiphase,0,0.02,0,oracle_9,0,0,0.02305,0.018701,0.3819,240,0.3653,0.8292,0.0771,1.0,0.0547,1.0,0.0815,1.0
multiphase,0,0.02,0,threshold_ens_010,0,0,0.200142,0.186583,5.784,240,5.784,0.1583,0.9654,0.7667,0.6576,1.0,1.0147,0.4083
multiphase,0,0.02,0,threshold_ens_050,0,0,0.199518,0.184398,5.784,240,5.784,0.1583,0.9631,0.7667,0.6576,1.0,1.0098,0.4167
multiphase,0,0.02,0,threshold_ens_safe,0,0,0.199459,0.184398,5.784,240,5.784,0.1583,0.9631,0.7667,0.6576,1.0,1.0098,0.4167
multiphase,0,0.02,0,capped_diag_49,0,0,0.149299,0.146518,4.6115,240,4.6115,0.2792,0.6894,0.9875,0.491,0.9958,0.7332,0.95
multiphase,0,0.02,0,capped_diag_safe,0,0,0.146461,0.144796,4.5863,240,4.5863,0.2833,0.6861,0.9917,0.4844,1.0,0.7275,0.9583
multiphase,0,0.02,0,diag_ensemble_49,0,0,0.149299,0.146518,4.6115,240,4.6115,0.2792,0.6894,0.9875,0.491,0.9958,0.7332,0.95
multiphase,0,0.02,0,diag_ensemble_safe,0,0,0.146461,0.144796,4.5863,240,4.5863,0.2833,0.6861,0.9917,0.4844,1.0,0.7275,0.9583
multiphase,0,0.02,0,equal_ensemble_49,0,0,0.197844,0.183537,5.6554,240,5.6554,0.1708,0.966,0.7667,0.6542,1.0,1.0114,0.4125
multiphase,0,0.02,0,equal_ensemble_safe,0,0,0.199459,0.184398,5.784,240,5.784,0.1583,0.9631,0.7667,0.6576,1.0,1.0098,0.4167
multiphase,0,0.02,0,diag_ensemble_9,0,0,0.149091,0.147025,4.5114,240,4.5114,0.2542,0.6651,0.9875,0.4681,0.9958,0.6911,0.9333
multiphase,0,0.02,0,equal_ensemble_9,0,0,0.17835,0.183996,5.4829,240,5.4829,0.2042,0.8412,0.9667,0.5905,1.0,0.8446,0.8167
multiphase,0,0.02,0,phase2_cascade,0,0,0.084165,0.077022,1.2996,240,1.2996,0.4167,0.2882,0.9917,0.2081,1.0,0.3346,0.975
multiphase,0,0.02,0,fixed_rational,0,0,0.083993,0.066662,1.0331,240,1.005,0.5,0.3028,0.9917,0.2075,1.0,0.354,0.975
multiphase,0,0.02,0,fixed_richardson,0,0,0.082528,0.073191,1.4591,240,1.4591,0.4042,0.2693,0.9958,0.1744,1.0,0.2822,0.9792
multiphase,0,0.02,0,current_value,0,0,0.225284,0.214824,6.972,240,6.972,0.1167,1.0,0.0,0.7185,0.975,1.0,0.0
multiphase,0,0.02,0,constant_assumed,1,0,0.087941,0.032081,1.0,240,1.0,0.0,0.1434,0.8833,0.1181,0.925,0.1587,0.8625
multiphase,0,0.02,0,constant_oracle,1,1,0.004604,0.004246,0.143,240,0.143,1.0,0.0204,1.0,0.0154,1.0,0.0208,1.0
multiphase,0,0.02,0,window_mean,1,0,0.310122,0.293885,8.4707,240,8.4707,0.075,1.3918,0.025,1.0,0.0,1.4825,0.0
multiphase,0,0.02,0,window_min,1,0,0.215001,0.195127,6.3003,240,6.3003,0.1375,1.0,0.4833,0.6745,1.0,1.0,0.0
multiphase,0,0.02,0,last_value,1,0,0.225284,0.214824,6.972,240,6.972,0.1167,1.0,0.0,0.7185,0.975,1.0,0.0
multiphase,0,0.1,0,oracle_49,0,0,0.010486,0.009413,0.1171,240,0.1009,1.0,0.0411,1.0,0.0294,1.0,0.0453,1.0
multiphase,0,0.1,0,oracle_9,0,0,0.024697,0.021178,0.3623,240,0.3431,0.9042,0.1077,1.0,0.0748,1.0,0.1131,1.0
multiphase,0,0.1,0,threshold_ens_010,0,0,0.183152,0.168864,3.2338,240,3.2338,0.2292,0.9636,0.7667,0.6448,1.0,1.0141,0.4083
multiphase,0,0.1,0,threshold_ens_050,0,0,0.182791,0.168542,3.2338,240,3.2338,0.2292,0.9623,0.7667,0.6343,1.0,1.0107,0.4167
multiphase,0,0.1,0,threshold_ens_safe,0,0,0.182799,0.168542,3.2338,240,3.2338,0.2292,0.9623,0.7667,0.6343,1.0,1.0107,0.4167
multiphase,0,0.1,0,capped_diag_49,0,0,0.138342,0.135276,2.5817,240,2.5817,0.3083,0.699,0.975,0.4951,0.9958,0.748,0.925
multiphase,0,0.1,0,capped_diag_safe,0,0,0.136944,0.1331,2.5714,240,2.5714,0.3125,0.6963,0.9875,0.4963,0.9958,0.7391,0.9417
multiphase,0,0.1,0,diag_ensemble_49,0,0,0.138342,0.135276,2.5817,240,2.5817,0.3083,0.699,0.975,0.4951,0.9958,0.748,0.925
multiphase,0,0.1,0,diag_ensemble_safe,0,0,0.136944,0.1331,2.5714,240,2.5714,0.3125,0.6963,0.9875,0.4963,0.9958,0.7391,0.9417
multiphase,0,0.1,0,equal_ensemble_49,0,0,0.181975,0.169389,3.1753,240,3.1753,0.2292,0.9662,0.7667,0.6343,1.0,1.0147,0.4042
multiphase,0,0.1,0,equal_ensemble_safe,0,0,0.182799,0.168542,3.2338,240,3.2338,0.2292,0.9623,0.7667,0.6343,1.0,1.0107,0.4167
multiphase,0,0.1,0,diag_ensemble_9,0,0,0.141268,0.137699,2.759,240,2.759,0.3208,0.6844,0.9792,0.4656,0.9917,0.7075,0.9125
multiphase,0,0.1,0,equal_ensemble_9,0,0,0.160581,0.167579,3.0362,240,3.0362,0.2708,0.8303,0.9667,0.5671,1.0,0.8318,0.8167
multiphase,0,0.1,0,phase2_cascade,0,0,0.081005,0.087905,1.154,240,1.1487,0.4458,0.3269,0.9958,0.2128,1.0,0.3308,0.9708
multiphase,0,0.1,0,fixed_rational,0,0,0.076923,0.058465,0.8479,240,0.8272,0.65,0.2716,0.9958,0.191,1.0,0.33,0.975
multiphase,0,0.1,0,fixed_richardson,0,0,0.079828,0.087393,1.1889,240,1.1889,0.4333,0.3198,0.9958,0.2119,1.0,0.3286,0.975
multiphase,0,0.1,0,current_value,0,0,0.206869,0.196783,3.9794,240,3.9794,0.1708,1.0,0.0,0.7001,0.975,1.0,0.0
multiphase,0,0.1,0,constant_assumed,1,0,0.106356,0.051814,1.0,240,1.0,0.0,0.2513,0.8292,0.2046,0.9,0.275,0.8042
multiphase,0,0.1,0,constant_oracle,1,1,0.023019,0.021231,0.4548,240,0.4548,1.0,0.1111,1.0,0.0822,1.0,0.1133,1.0
multiphase,0,0.1,0,window_mean,1,0,0.291707,0.2769,4.8884,240,4.8884,0.1,1.4284,0.025,1.0,0.0,1.5276,0.0
multiphase,0,0.1,0,window_min,1,0,0.196586,0.179198,3.6359,240,3.6359,0.1958,1.0,0.4833,0.6546,1.0,1.0,0.0
multiphase,0,0.1,0,last_value,1,0,0.206869,0.196783,3.9794,240,3.9794,0.1708,1.0,0.0,0.7001,0.975,1.0,0.0
multiphase,0,0.5,0,oracle_49,0,0,0.007788,0.004938,0.0552,240,0.0294,1.0,0.0491,1.0,0.0299,1.0,0.0552,1.0
multiphase,0,0.5,0,oracle_9,0,0,0.017691,0.01599,0.1659,240,0.065,1.0,0.1497,0.9958,0.0858,1.0,0.1659,0.9958
multiphase,0,0.5,0,threshold_ens_010,0,0,0.092911,0.093681,1.031,240,0.5439,0.9833,0.9388,0.7667,0.4902,1.0,1.031,0.4125
multiphase,0,0.5,0,threshold_ens_050,0,0,0.092542,0.093218,1.0257,240,0.5406,0.9833,0.935,0.7667,0.4902,1.0,1.0257,0.4167
multiphase,0,0.5,0,threshold_ens_safe,0,0,0.092545,0.093218,1.0257,240,0.5406,0.9833,0.935,0.7667,0.4902,1.0,1.0257,0.4167
multiphase,0,0.5,0,capped_diag_49,0,0,0.073461,0.068971,0.7392,240,0.4396,0.9917,0.679,0.9458,0.3814,0.9917,0.7392,0.8292
multiphase,0,0.5,0,capped_diag_safe,0,0,0.071869,0.071644,0.7289,240,0.461,0.9958,0.674,0.9583,0.3904,0.9958,0.7289,0.8417
multiphase,0,0.5,0,diag_ensemble_49,0,0,0.073461,0.068971,0.7392,240,0.4396,0.9917,0.679,0.9458,0.3814,0.9917,0.7392,0.8292
multiphase,0,0.5,0,diag_ensemble_safe,0,0,0.071869,0.071644,0.7289,240,0.461,0.9958,0.674,0.9583,0.3904,0.9958,0.7289,0.8417
multiphase,0,0.5,0,equal_ensemble_49,0,0,0.091721,0.092653,1.0337,240,0.5236,0.9833,0.9345,0.7625,0.4872,1.0,1.0337,0.4
multiphase,0,0.5,0,equal_ensemble_safe,0,0,0.092545,0.093218,1.0257,240,0.5406,0.9833,0.935,0.7667,0.4902,1.0,1.0257,0.4167
multiphase,0,0.5,0,diag_ensemble_9,0,0,0.074922,0.071931,0.6809,240,0.4744,0.9917,0.6298,0.9542,0.3502,0.9917,0.6809,0.8458
multiphase,0,0.5,0,equal_ensemble_9,0,0,0.072871,0.068702,0.7348,240,0.4218,1.0,0.7141,0.9667,0.3892,1.0,0.7348,0.8125
multiphase,0,0.5,0,phase2_cascade,0,0,0.044904,0.048736,0.4651,240,0.2546,1.0,0.4425,0.9958,0.2312,1.0,0.4651,0.9542
multiphase,0,0.5,0,fixed_rational,0,0,0.055347,0.048964,0.5444,240,0.3086,1.0,0.4886,0.9833,0.3436,1.0,0.5444,0.9375
multiphase,0,0.5,0,fixed_richardson,0,0,0.044464,0.048736,0.4651,240,0.2552,1.0,0.4381,0.9958,0.2304,1.0,0.4651,0.9625
multiphase,0,0.5,0,current_value,0,0,0.114827,0.109191,1.0,240,0.7693,0.9708,1.0,0.0,0.5744,0.975,1.0,0.0
multiphase,0,0.5,0,constant_assumed,1,0,0.198398,0.162765,1.4576,240,1.0,0.0,1.2999,0.0292,0.9269,0.5542,1.4576,0.0
multiphase,0,0.5,0,constant_oracle,1,1,0.115061,0.106118,1.0354,240,0.8066,1.0,0.9992,0.6667,0.6177,1.0,1.0354,0.3875
multiphase,0,0.5,0,window_mean,1,0,0.199665,0.192013,1.9741,240,1.0788,0.4458,1.7412,0.025,1.0,0.0,1.9741,0.0
multiphase,0,0.5,0,window_min,1,0,0.104544,0.099586,1.0,240,0.6861,1.0,1.0,0.4833,0.5066,1.0,1.0,0.0
multiphase,0,0.5,0,last_value,1,0,0.114827,0.109191,1.0,240,0.7693,0.9708,1.0,0.0,0.5744,0.975,1.0,0.0
noisy_plateau,0,0.02,0,oracle_49,0,0,0.00021,0.000117,0.1331,240,0.002,1.0,0.0634,0.975,0.0454,0.975,0.0245,0.975
noisy_plateau,0,0.02,0,oracle_9,0,0,0.000475,0.000308,0.3671,240,0.0057,1.0,0.1597,0.9125,0.1148,0.9167,0.0817,0.9375
noisy_plateau,0,0.02,0,threshold_ens_010,0,0,0.002074,0.001473,1.5362,240,0.0279,1.0,0.7297,0.6417,0.5068,0.7042,0.3212,0.7625
noisy_plateau,0,0.02,0,threshold_ens_050,0,0,0.002084,0.001466,1.5362,240,0.028,1.0,0.7297,0.6417,0.5068,0.7042,0.3234,0.7625
noisy_plateau,0,0.02,0,threshold_ens_safe,0,0,0.002085,0.001466,1.5362,240,0.028,1.0,0.7297,0.6417,0.5068,0.7042,0.3234,0.7625
noisy_plateau,0,0.02,0,capped_diag_49,0,0,0.003639,0.001905,1.9795,240,0.0329,0.9583,0.8176,0.5875,0.6519,0.5792,0.4325,0.6958
noisy_plateau,0,0.02,0,capped_diag_safe,0,0,0.002509,0.001817,1.8481,240,0.0324,0.9958,0.7509,0.6167,0.5503,0.6167,0.3739,0.7417
noisy_plateau,0,0.02,0,diag_ensemble_49,0,0,0.003639,0.001905,1.9795,240,0.0329,0.9583,0.8176,0.5875,0.6519,0.5792,0.4325,0.6958
noisy_plateau,0,0.02,0,diag_ensemble_safe,0,0,0.002509,0.001817,1.8481,240,0.0324,0.9958,0.7509,0.6167,0.5503,0.6167,0.3739,0.7417
noisy_plateau,0,0.02,0,equal_ensemble_49,0,0,0.002037,0.001457,1.5474,240,0.0275,1.0,0.7,0.6625,0.5067,0.7208,0.3116,0.7708
noisy_plateau,0,0.02,0,equal_ensemble_safe,0,0,0.002085,0.001466,1.5362,240,0.028,1.0,0.7297,0.6417,0.5068,0.7042,0.3234,0.7625
noisy_plateau,0,0.02,0,diag_ensemble_9,0,0,0.00284,0.00157,1.8877,240,0.0306,0.9958,0.7708,0.5583,0.5771,0.6833,0.3427,0.7
noisy_plateau,0,0.02,0,equal_ensemble_9,0,0,0.001619,0.001219,1.0747,240,0.0219,1.0,0.7069,0.6625,0.3845,0.7792,0.2435,0.7875
noisy_plateau,0,0.02,0,phase2_cascade,0,0,0.00257,0.001523,1.3053,240,0.0318,1.0,0.6637,0.625,0.5933,0.6375,0.347,0.7833
noisy_plateau,0,0.02,0,fixed_rational,0,0,0.003367,0.001864,1.6703,240,0.0422,1.0,0.9551,0.5125,0.8193,0.6,0.4611,0.6958
noisy_plateau,0,0.02,0,fixed_richardson,0,0,0.001413,0.001212,0.9664,240,0.0209,1.0,0.5312,0.725,0.3781,0.7458,0.3146,0.8708
noisy_plateau,0,0.02,0,current_value,0,0,0.002787,0.002253,1.5452,240,0.0426,0.9958,1.0,0.0,0.6818,0.5958,0.561,0.6542
noisy_plateau,0,0.02,0,constant_assumed,1,0,0.094477,0.056014,53.2926,240,1.0,0.0,23.4568,0.0042,22.0375,0.0042,14.5073,0.0
noisy_plateau,0,0.02,0,constant_oracle,1,1,2.8e-05,1.2e-05,0.0073,240,0.0002,1.0,0.005,0.9958,0.0033,1.0,0.0021,0.9958
noisy_plateau,0,0.02,0,window_mean,1,0,0.004497,0.003663,1.9132,240,0.0454,0.9958,1.4668,0.4042,1.0,0.0,0.7181,0.5083
noisy_plateau,0,0.02,0,window_min,1,0,0.0045,0.00471,3.5232,240,0.0689,1.0,1.7825,0.2667,1.4705,0.4917,1.0,0.0
noisy_plateau,0,0.02,0,last_value,1,0,0.002787,0.002253,1.5452,240,0.0426,0.9958,1.0,0.0,0.6818,0.5958,0.561,0.6542
noisy_plateau,0,0.1,0,oracle_49,0,0,0.000217,0.000101,0.122,240,0.002,1.0,0.0555,0.9792,0.0496,0.9667,0.0236,0.975
noisy_plateau,0,0.1,0,oracle_9,0,0,0.000487,0.000302,0.3438,240,0.0052,1.0,0.1521,0.9083,0.1111,0.9083,0.0676,0.9167
noisy_plateau,0,0.1,0,threshold_ens_010,0,0,0.001954,0.001388,1.3764,240,0.0259,1.0,0.6895,0.675,0.47,0.7125,0.3041,0.7708
noisy_plateau,0,0.1,0,threshold_ens_050,0,0,0.001959,0.001383,1.3764,240,0.0262,1.0,0.6931,0.675,0.47,0.7125,0.3041,0.7708
noisy_plateau,0,0.1,0,threshold_ens_safe,0,0,0.001959,0.001383,1.3764,240,0.0262,1.0,0.6931,0.675,0.47,0.7125,0.3041,0.7708
noisy_plateau,0,0.1,0,capped_diag_49,0,0,0.003319,0.001882,1.8976,240,0.0362,0.9708,0.8853,0.5625,0.6769,0.5958,0.4369,0.6875
noisy_plateau,0,0.1,0,capped_diag_safe,0,0,0.002531,0.00173,1.8349,240,0.0332,0.9958,0.7899,0.6,0.5634,0.6583,0.3726,0.7167
noisy_plateau,0,0.1,0,diag_ensemble_49,0,0,0.003319,0.001882,1.8976,240,0.0362,0.9708,0.8853,0.5625,0.6769,0.5958,0.4369,0.6875
noisy_plateau,0,0.1,0,diag_ensemble_safe,0,0,0.002531,0.00173,1.8349,240,0.0332,0.9958,0.7899,0.6,0.5634,0.6583,0.3726,0.7167
noisy_plateau,0,0.1,0,equal_ensemble_49,0,0,0.001902,0.001364,1.3892,240,0.0262,1.0,0.6713,0.6667,0.4691,0.725,0.2897,0.7667
noisy_plateau,0,0.1,0,equal_ensemble_safe,0,0,0.001959,0.001383,1.3764,240,0.0262,1.0,0.6931,0.675,0.47,0.7125,0.3041,0.7708
noisy_plateau,0,0.1,0,diag_ensemble_9,0,0,0.003057,0.001688,1.9098,240,0.0304,0.9958,0.7981,0.55,0.6194,0.7208,0.3351,0.6667
noisy_plateau,0,0.1,0,equal_ensemble_9,0,0,0.001483,0.001086,1.0,240,0.019,1.0,0.6002,0.6917,0.393,0.7958,0.2091,0.7917
noisy_plateau,0,0.1,0,phase2_cascade,0,0,0.0019,0.001166,1.0802,240,0.0217,1.0,0.5248,0.675,0.4663,0.7042,0.2399,0.7917
noisy_plateau,0,0.1,0,fixed_rational,0,0,0.002403,0.001436,1.2703,240,0.0295,1.0,0.6927,0.6042,0.6244,0.6958,0.3468,0.7583
noisy_plateau,0,0.1,0,fixed_richardson,0,0,0.001191,0.00102,0.8699,240,0.0163,1.0,0.42,0.7708,0.287,0.7833,0.2157,0.8458
noisy_plateau,0,0.1,0,current_value,0,0,0.002715,0.002169,1.55,240,0.0403,1.0,1.0,0.0,0.6801,0.5958,0.5666,0.6875
noisy_plateau,0,0.1,0,constant_assumed,1,0,0.094586,0.056186,55.0373,240,1.0,0.0,24.8158,0.0,22.3634,0.0,14.2558,0.0
noisy_plateau,0,0.1,0,constant_oracle,1,1,0.000137,5.8e-05,0.0375,240,0.0008,1.0,0.0251,0.9833,0.0164,1.0,0.0105,0.9667
noisy_plateau,0,0.1,0,window_mean,1,0,0.004389,0.003617,1.9084,240,0.0447,1.0,1.4704,0.4042,1.0,0.0,0.7027,0.5083
noisy_plateau,0,0.1,0,window_min,1,0,0.004504,0.004733,3.5243,240,0.0701,1.0,1.7651,0.2333,1.4976,0.4917,1.0,0.0
noisy_plateau,0,0.1,0,last_value,1,0,0.002715,0.002169,1.55,240,0.0403,1.0,1.0,0.0,0.6801,0.5958,0.5666,0.6875
noisy_plateau,0,0.5,0,oracle_49,0,0,0.000147,6.5e-05,0.0754,240,0.0013,1.0,0.0411,0.9708,0.031,0.9833,0.0133,0.9792
